target_success,upper_guardrail,lower_guardrail,adjustment_pct,adjustment_mode,min_remaining_years,n_complete,success_rate,median_funded,p10_funded,median_cr,p10_cr,median_fr,p10_fr,median_cv,median_min_wd,p10_min_wd,median_adj,score
0.900000,0.990000,0.600000,0.100000,success_rate,20,36,1.000000,1.000000,1.000000,2.897411,2.059951,1.000000,1.000000,0.506609,30000.000000,30000.000000,18.500000,2.163484
0.900000,0.990000,0.700000,0.750000,success_rate,10,36,1.000000,1.000000,1.000000,2.998823,2.119886,1.000000,0.803554,0.557455,30000.000000,24106.609057,11.500000,2.162968
0.700000,0.900000,0.300000,0.250000,success_rate,20,36,1.000000,1.000000,1.000000,2.150972,1.578380,1.154487,1.092982,0.258104,34634.615385,32789.452214,18.000000,2.162798
0.900000,0.990000,0.300000,1.000000,success_rate,5,36,0.972222,1.000000,1.000000,2.984317,2.227366,1.000000,0.881682,0.550613,30000.000000,26450.446201,6.000000,2.162716
0.900000,0.990000,0.300000,1.000000,amount,5,36,0.972222,1.000000,1.000000,2.984317,2.227366,1.000000,0.881682,0.550613,30000.000000,26450.446201,6.000000,2.162716
0.800000,0.950000,0.400000,0.100000,success_rate,15,36,1.000000,1.000000,1.000000,2.705882,1.811819,1.000000,1.000000,0.401475,30000.000000,30000.000000,24.000000,2.162710
0.950000,0.990000,0.700000,1.000000,success_rate,15,36,1.000000,1.000000,1.000000,3.013293,2.101311,1.000000,0.625228,0.564653,30000.000000,18756.846383,13.000000,2.162561
0.950000,0.990000,0.700000,1.000000,amount,15,36,1.000000,1.000000,1.000000,3.013293,2.101311,1.000000,0.625228,0.564653,30000.000000,18756.846383,13.000000,2.162561
0.950000,0.990000,0.600000,1.000000,amount,20,36,1.000000,1.000000,1.000000,2.837447,2.040892,1.000000,0.710017,0.475820,30000.000000,21300.498471,10.000000,2.162390
0.950000,0.990000,0.600000,1.000000,success_rate,20,36,1.000000,1.000000,1.000000,2.837447,2.040892,1.000000,0.710017,0.475820,30000.000000,21300.498471,10.000000,2.162390
0.850000,0.950000,0.500000,0.750000,amount,5,36,0.861111,1.000000,1.000000,2.933148,2.076765,1.000000,0.961005,0.525582,30000.000000,28830.150531,15.000000,2.162343
0.850000,0.990000,0.300000,0.100000,success_rate,20,36,1.000000,1.000000,1.000000,2.905091,2.090445,1.000000,1.000000,0.511506,30000.000000,30000.000000,12.000000,2.162106
0.800000,0.990000,0.400000,0.500000,amount,10,36,1.000000,1.000000,1.000000,2.840326,1.944841,1.000000,1.000000,0.477592,30000.000000,30000.000000,8.000000,2.162068
0.850000,0.990000,0.300000,0.750000,success_rate,5,36,0.888889,1.000000,1.000000,2.903403,2.134298,1.000000,1.000000,0.510754,30000.000000,30000.000000,7.000000,2.161940
0.600000,0.950000,0.200000,0.250000,amount,5,36,0.666667,1.000000,1.000000,2.611226,1.790127,1.000000,1.000000,0.344158,30000.000000,30000.000000,13.000000,2.161888
0.700000,0.950000,0.500000,0.750000,amount,5,36,0.805556,1.000000,1.000000,2.786172,1.900468,1.000000,1.000000,0.448536,30000.000000,30000.000000,10.000000,2.161323
0.950000,0.990000,0.500000,0.500000,amount,15,36,1.000000,1.000000,1.000000,2.898700,2.054108,1.000000,1.000000,0.508791,30000.000000,30000.000000,14.000000,2.161283
0.850000,0.990000,0.700000,0.500000,success_rate,10,36,1.000000,1.000000,1.000000,2.883742,2.025961,1.000000,0.894667,0.501118,30000.000000,26840.022124,13.000000,2.161195
0.750000,0.950000,0.700000,0.100000,success_rate,15,36,1.000000,1.000000,1.000000,2.706956,1.833690,1.000000,0.991351,0.403270,30000.000000,29740.520185,37.500000,2.161139
0.600000,0.900000,0.300000,0.100000,success_rate,20,36,1.000000,1.000000,1.000000,2.268699,1.581692,1.098111,1.098111,0.265133,32943.333333,32943.333333,25.500000,2.161023
0.850000,0.950000,0.700000,0.250000,success_rate,10,36,1.000000,1.000000,1.000000,2.796460,1.962926,1.000000,0.955479,0.454463,30000.000000,28664.358419,29.500000,2.161017
0.750000,0.990000,0.200000,0.100000,success_rate,20,36,1.000000,1.000000,1.000000,2.843253,2.054527,1.000000,1.000000,0.480084,30000.000000,30000.000000,11.000000,2.160753
0.800000,0.950000,0.500000,0.750000,success_rate,5,36,0.833333,1.000000,1.000000,2.866435,2.024120,1.000000,0.996466,0.492389,30000.000000,29893.977736,12.000000,2.160735
0.900000,0.990000,0.700000,0.100000,success_rate,20,36,1.000000,1.000000,1.000000,2.899223,2.052226,1.000000,0.956211,0.509441,30000.000000,28686.319522,21.000000,2.160731
0.750000,0.900000,0.200000,0.250000,amount,20,36,1.000000,1.000000,1.000000,2.292398,1.545963,1.095000,1.095000,0.278427,32850.000000,32850.000000,20.500000,2.160725
0.900000,0.990000,0.400000,0.750000,amount,10,36,1.000000,1.000000,1.000000,2.862824,1.942270,1.000000,0.981358,0.490497,30000.000000,29440.725454,9.000000,2.160721
0.700000,0.950000,0.200000,0.250000,amount,10,36,1.000000,1.000000,1.000000,2.646233,1.830873,1.000000,1.000000,0.367183,30000.000000,30000.000000,14.500000,2.160407
0.800000,0.950000,0.300000,0.100000,success_rate,20,36,1.000000,1.000000,1.000000,2.636805,1.769831,1.000000,1.000000,0.361625,30000.000000,30000.000000,21.000000,2.160038
0.800000,0.990000,0.700000,0.750000,success_rate,10,36,1.000000,1.000000,1.000000,2.868541,1.989845,1.000000,0.881930,0.493987,30000.000000,26457.896497,11.000000,2.160029
0.850000,0.950000,0.600000,1.000000,amount,10,36,1.000000,1.000000,1.000000,2.806319,1.958376,1.000000,0.770662,0.460680,30000.000000,23119.871123,14.000000,2.159911
0.850000,0.950000,0.600000,1.000000,success_rate,10,36,1.000000,1.000000,1.000000,2.806319,1.958376,1.000000,0.770662,0.460680,30000.000000,23119.871123,14.000000,2.159911
0.750000,0.950000,0.200000,0.250000,amount,10,36,1.000000,1.000000,1.000000,2.647249,1.759379,1.000000,1.000000,0.368193,30000.000000,30000.000000,15.500000,2.159900
0.800000,0.990000,0.300000,0.250000,amount,20,36,1.000000,1.000000,1.000000,2.845807,2.024292,1.000000,1.000000,0.482070,30000.000000,30000.000000,11.000000,2.159869
0.750000,0.950000,0.400000,0.750000,amount,5,36,0.777778,1.000000,1.000000,2.748741,1.961684,1.000000,1.000000,0.428838,30000.000000,30000.000000,10.000000,2.159359
0.750000,0.950000,0.300000,0.100000,success_rate,20,36,1.000000,1.000000,1.000000,2.618353,1.727641,1.000000,1.000000,0.350642,30000.000000,30000.000000,19.000000,2.159301
0.750000,0.990000,0.700000,0.250000,amount,15,36,1.000000,1.000000,1.000000,2.855213,2.024866,1.000000,0.962723,0.487501,30000.000000,28881.698251,19.000000,2.159253
0.800000,0.950000,0.500000,0.100000,success_rate,15,36,1.000000,1.000000,1.000000,2.703725,1.850388,1.000000,1.000000,0.402782,30000.000000,30000.000000,26.500000,2.159219
0.600000,0.900000,0.200000,0.100000,success_rate,20,36,1.000000,1.000000,1.000000,2.264838,1.543076,1.098111,1.098111,0.263673,32943.333333,32943.333333,21.500000,2.159161
0.850000,0.900000,0.200000,0.500000,amount,20,36,1.000000,1.000000,1.000000,2.283153,1.562455,1.098611,1.098611,0.278549,32958.333333,32958.333333,19.000000,2.158956
0.850000,0.990000,0.300000,0.500000,amount,10,36,1.000000,1.000000,1.000000,2.871136,1.944207,1.000000,1.000000,0.496188,30000.000000,30000.000000,9.000000,2.158824
0.850000,0.990000,0.700000,0.750000,amount,15,36,1.000000,1.000000,1.000000,2.863574,1.978460,1.000000,0.845807,0.492237,30000.000000,25374.206060,10.000000,2.158796
0.900000,0.990000,0.500000,0.100000,success_rate,20,36,1.000000,1.000000,1.000000,2.897117,2.072845,1.000000,1.000000,0.509701,30000.000000,30000.000000,17.000000,2.158785
0.600000,0.950000,0.500000,0.500000,amount,5,36,0.833333,1.000000,1.000000,2.651777,1.844303,1.000000,1.000000,0.371874,30000.000000,30000.000000,14.500000,2.158714
0.750000,0.990000,0.400000,0.100000,success_rate,15,36,1.000000,1.000000,1.000000,2.879386,2.074004,1.000000,1.000000,0.500758,30000.000000,30000.000000,13.000000,2.158448
0.800000,0.990000,0.700000,0.750000,amount,10,36,1.000000,1.000000,1.000000,2.931282,2.036437,1.000000,0.878011,0.527494,30000.000000,26340.328515,11.000000,2.158165
0.900000,0.950000,0.400000,0.500000,amount,10,36,1.000000,1.000000,1.000000,2.780633,1.868600,1.000000,1.000000,0.447768,30000.000000,30000.000000,19.000000,2.158094
0.700000,0.950000,0.400000,0.100000,success_rate,10,36,1.000000,1.000000,1.000000,2.674709,1.814814,1.000000,1.000000,0.386436,30000.000000,30000.000000,23.000000,2.157907
0.750000,0.900000,0.200000,0.250000,success_rate,20,36,1.000000,1.000000,1.000000,2.171065,1.538932,1.132971,1.093474,0.245565,33989.130435,32804.215225,17.000000,2.157738
0.800000,0.950000,0.700000,0.100000,success_rate,15,36,1.000000,1.000000,1.000000,2.734890,1.887144,1.000000,0.985376,0.422116,30000.000000,29561.270442,38.000000,2.157669
0.800000,0.990000,0.600000,0.500000,success_rate,10,36,1.000000,1.000000,1.000000,2.886962,1.952681,1.000000,1.000000,0.505506,30000.000000,30000.000000,12.000000,2.157273
0.850000,0.990000,0.600000,0.250000,success_rate,10,36,1.000000,1.000000,1.000000,2.928762,2.062772,1.000000,1.000000,0.526876,30000.000000,30000.000000,12.500000,2.157215
0.800000,0.950000,0.700000,0.250000,success_rate,10,36,1.000000,1.000000,1.000000,2.764720,1.944955,1.000000,0.968754,0.439602,30000.000000,29062.624189,29.000000,2.157032
0.900000,0.990000,0.200000,0.500000,amount,20,36,1.000000,1.000000,1.000000,2.761687,1.951759,1.000000,1.000000,0.438631,30000.000000,30000.000000,8.000000,2.156006
0.750000,0.990000,0.600000,1.000000,success_rate,5,36,0.833333,1.000000,1.000000,3.033563,2.132858,1.000000,0.938482,0.578566,30000.000000,28154.464432,10.000000,2.156004
0.750000,0.990000,0.600000,1.000000,amount,5,36,0.833333,1.000000,1.000000,3.033563,2.132858,1.000000,0.938482,0.578566,30000.000000,28154.464432,10.000000,2.156004
0.750000,0.900000,0.300000,0.250000,amount,20,36,1.000000,1.000000,1.000000,2.298119,1.604914,1.095000,1.095000,0.286633,32850.000000,32850.000000,23.000000,2.155793
0.800000,0.950000,0.200000,0.500000,amount,5,36,0.805556,1.000000,1.000000,2.649819,1.808470,1.000000,1.000000,0.373134,30000.000000,30000.000000,10.000000,2.155450
0.850000,0.990000,0.600000,0.250000,amount,20,36,1.000000,1.000000,1.000000,2.828824,1.990536,1.000000,1.000000,0.476113,30000.000000,30000.000000,15.000000,2.155405
0.750000,0.950000,0.400000,0.250000,success_rate,5,36,0.861111,1.000000,1.000000,2.680352,1.875275,1.000000,1.000000,0.391735,30000.000000,30000.000000,15.000000,2.155358
0.800000,0.990000,0.700000,0.500000,success_rate,10,36,1.000000,1.000000,1.000000,2.912714,1.993505,1.000000,0.920080,0.520046,30000.000000,27602.401822,15.000000,2.155342
0.600000,0.950000,0.300000,0.100000,success_rate,10,36,1.000000,1.000000,1.000000,2.637167,1.791977,1.000000,1.000000,0.365453,30000.000000,30000.000000,18.000000,2.155287
0.800000,0.950000,0.300000,0.500000,success_rate,5,36,0.805556,1.000000,1.000000,2.672060,1.858260,1.000000,1.000000,0.386827,30000.000000,30000.000000,11.000000,2.155248
0.700000,0.950000,0.300000,0.100000,success_rate,10,36,1.000000,1.000000,1.000000,2.671195,1.802096,1.000000,1.000000,0.386396,30000.000000,30000.000000,20.000000,2.155126
0.700000,0.950000,0.400000,0.750000,success_rate,5,36,0.750000,1.000000,0.992308,2.749244,1.869982,1.000000,1.000000,0.432217,30000.000000,30000.000000,10.000000,2.155109
0.700000,0.950000,0.600000,0.250000,amount,10,36,1.000000,1.000000,1.000000,2.708775,1.881581,1.000000,1.000000,0.408821,30000.000000,30000.000000,25.000000,2.155073
0.800000,0.950000,0.700000,0.750000,success_rate,10,36,1.000000,1.000000,1.000000,2.778450,1.947717,1.000000,0.857350,0.448995,30000.000000,25720.490790,17.000000,2.154694
0.950000,0.990000,0.700000,0.750000,success_rate,10,36,1.000000,1.000000,1.000000,3.135918,2.239330,1.000000,0.759560,0.625800,30000.000000,22786.810790,15.000000,2.154689
0.700000,0.950000,0.200000,0.100000,success_rate,10,36,1.000000,1.000000,1.000000,2.664022,1.805705,1.000000,1.000000,0.382419,30000.000000,30000.000000,18.500000,2.154635
0.750000,0.990000,0.700000,0.750000,success_rate,10,36,1.000000,1.000000,1.000000,2.825109,1.966149,1.000000,0.919334,0.474662,30000.000000,27580.007708,12.500000,2.154623
0.700000,0.950000,0.500000,0.250000,success_rate,5,36,0.888889,1.000000,1.000000,2.702628,1.881900,1.000000,1.000000,0.405569,30000.000000,30000.000000,17.000000,2.154576
0.750000,0.990000,0.700000,0.100000,success_rate,15,36,1.000000,1.000000,1.000000,2.891122,2.052877,1.000000,0.978285,0.509589,30000.000000,29348.540228,22.000000,2.154480
0.850000,0.900000,0.400000,0.500000,amount,20,36,1.000000,1.000000,1.000000,2.322563,1.665262,1.098611,1.061489,0.311309,32958.333333,31844.678411,21.000000,2.154427
0.900000,0.950000,0.500000,0.250000,amount,20,36,1.000000,1.000000,1.000000,2.696085,1.819620,1.000000,1.000000,0.401954,30000.000000,30000.000000,26.500000,2.154233
0.800000,0.950000,0.200000,0.750000,success_rate,5,36,0.694444,1.000000,0.984615,2.796439,1.857942,1.000000,0.940748,0.459326,30000.000000,28222.448457,9.000000,2.154201
0.750000,0.950000,0.500000,0.100000,success_rate,15,36,1.000000,1.000000,1.000000,2.675863,1.791753,1.000000,1.000000,0.389923,30000.000000,30000.000000,26.000000,2.154172
0.750000,0.990000,0.200000,0.250000,amount,15,36,1.000000,1.000000,1.000000,2.853867,2.018672,1.000000,1.000000,0.490448,30000.000000,30000.000000,10.500000,2.154031
0.900000,0.950000,0.600000,0.250000,amount,20,36,1.000000,1.000000,1.000000,2.709230,1.847058,1.000000,0.999240,0.409882,30000.000000,29977.211888,29.000000,2.153998
0.850000,0.950000,0.300000,0.250000,amount,15,36,1.000000,1.000000,1.000000,2.677189,1.791792,1.000000,1.000000,0.390921,30000.000000,30000.000000,19.000000,2.153903
0.700000,0.990000,0.400000,0.500000,success_rate,5,36,0.861111,1.000000,1.000000,2.849669,1.902064,1.000000,1.000000,0.488403,30000.000000,30000.000000,7.000000,2.153776
0.850000,0.950000,0.200000,0.250000,amount,20,36,1.000000,1.000000,1.000000,2.620458,1.751676,1.000000,1.000000,0.356197,30000.000000,30000.000000,17.000000,2.153758
0.800000,0.950000,0.200000,0.500000,success_rate,5,36,0.777778,1.000000,1.000000,2.608184,1.838273,1.000000,1.000000,0.348513,30000.000000,30000.000000,9.000000,2.153691
0.850000,0.990000,0.400000,0.750000,amount,5,36,1.000000,1.000000,1.000000,3.012357,2.213150,1.000000,1.000000,0.570219,30000.000000,30000.000000,8.000000,2.153506
0.800000,0.950000,0.200000,0.250000,amount,20,36,1.000000,1.000000,1.000000,2.585312,1.724103,1.000000,1.000000,0.334181,30000.000000,30000.000000,15.000000,2.153330
0.600000,0.900000,0.200000,0.250000,amount,20,36,1.000000,1.000000,1.000000,2.129314,1.534260,1.156250,1.006672,0.250825,34687.500000,30200.174860,18.000000,2.153251
0.850000,0.900000,0.200000,0.750000,amount,20,36,1.000000,1.000000,1.000000,2.261438,1.676937,1.147917,0.977064,0.341376,34437.500000,29311.932815,16.500000,2.152846
0.900000,0.950000,0.700000,0.250000,success_rate,15,36,1.000000,1.000000,1.000000,2.752507,1.912181,1.000000,0.941157,0.435844,30000.000000,28234.711167,31.000000,2.152675
0.750000,0.990000,0.400000,0.500000,amount,10,36,1.000000,1.000000,1.000000,2.812960,1.950298,1.000000,1.000000,0.469592,30000.000000,30000.000000,8.000000,2.152488
0.750000,0.990000,0.500000,0.250000,success_rate,10,36,1.000000,1.000000,1.000000,2.849322,1.955230,1.000000,1.000000,0.489141,30000.000000,30000.000000,12.000000,2.152462
0.850000,0.900000,0.300000,0.500000,success_rate,20,36,1.000000,1.000000,1.000000,2.247488,1.668428,1.119565,1.080298,0.289470,33586.956522,32408.948216,18.000000,2.152025
0.750000,0.990000,0.700000,1.000000,success_rate,10,36,1.000000,1.000000,1.000000,2.860596,1.990729,1.000000,0.893262,0.495466,30000.000000,26797.858277,13.000000,2.151932
0.750000,0.990000,0.700000,1.000000,amount,10,36,1.000000,1.000000,1.000000,2.860596,1.990729,1.000000,0.893262,0.495466,30000.000000,26797.858277,13.000000,2.151932
0.900000,0.990000,0.600000,1.000000,amount,10,36,1.000000,1.000000,1.000000,3.042136,2.148112,1.000000,0.785169,0.585284,30000.000000,23555.060115,11.000000,2.151880
0.900000,0.990000,0.600000,1.000000,success_rate,10,36,1.000000,1.000000,1.000000,3.042136,2.148112,1.000000,0.785169,0.585284,30000.000000,23555.060115,11.000000,2.151880
0.600000,0.990000,0.200000,0.250000,success_rate,10,36,1.000000,1.000000,1.000000,2.686107,1.765560,1.000000,1.000000,0.397913,30000.000000,30000.000000,7.000000,2.151689
0.850000,0.990000,0.400000,1.000000,success_rate,10,36,1.000000,1.000000,1.000000,2.941689,2.005934,1.000000,0.872946,0.537208,30000.000000,26188.393714,8.000000,2.151540
0.850000,0.990000,0.400000,1.000000,amount,10,36,1.000000,1.000000,1.000000,2.941689,2.005934,1.000000,0.872946,0.537208,30000.000000,26188.393714,8.000000,2.151540
0.900000,0.950000,0.300000,0.750000,amount,5,36,0.833333,1.000000,1.000000,2.871656,1.942888,1.000000,0.962878,0.501538,30000.000000,28886.344396,17.000000,2.151534
0.950000,0.990000,0.700000,0.750000,amount,10,36,1.000000,1.000000,1.000000,3.133207,2.297454,1.000000,0.718921,0.626626,30000.000000,21567.634787,16.500000,2.151532
0.950000,0.990000,0.300000,0.750000,success_rate,10,36,1.000000,1.000000,1.000000,2.906877,2.021736,1.000000,1.000000,0.519793,30000.000000,30000.000000,9.000000,2.151390
0.950000,0.990000,0.200000,0.750000,success_rate,10,36,1.000000,1.000000,1.000000,2.906877,2.027941,1.000000,1.000000,0.519793,30000.000000,30000.000000,8.500000,2.151390
0.700000,0.950000,0.200000,0.250000,success_rate,5,36,0.777778,1.000000,1.000000,2.575009,1.732630,1.000000,1.000000,0.329141,30000.000000,30000.000000,11.000000,2.151238
0.700000,0.950000,0.400000,0.250000,success_rate,5,36,0.833333,1.000000,1.000000,2.641842,1.851685,1.000000,1.000000,0.371601,30000.000000,30000.000000,15.000000,2.150987
0.700000,0.990000,0.500000,0.750000,success_rate,10,36,1.000000,1.000000,1.000000,2.762542,1.828640,1.000000,1.000000,0.442829,30000.000000,30000.000000,8.000000,2.150875
0.850000,0.990000,0.600000,1.000000,amount,10,36,1.000000,1.000000,1.000000,2.959459,2.044503,1.000000,0.828877,0.546455,30000.000000,24866.313148,10.000000,2.150853
0.850000,0.990000,0.600000,1.000000,success_rate,10,36,1.000000,1.000000,1.000000,2.959459,2.044503,1.000000,0.828877,0.546455,30000.000000,24866.313148,10.000000,2.150853
0.850000,0.900000,0.200000,0.750000,success_rate,20,36,1.000000,1.000000,1.000000,2.237990,1.701513,1.160043,0.960549,0.343187,34801.282051,28816.476513,17.000000,2.150678
0.700000,0.950000,0.600000,1.000000,success_rate,5,36,0.750000,1.000000,1.000000,2.872414,2.049455,1.000000,0.897071,0.502595,30000.000000,26912.136304,13.500000,2.150584
0.700000,0.950000,0.600000,1.000000,amount,5,36,0.750000,1.000000,1.000000,2.872414,2.049455,1.000000,0.897071,0.502595,30000.000000,26912.136304,13.500000,2.150584
0.750000,0.950000,0.500000,1.000000,amount,5,36,0.777778,1.000000,1.000000,2.845275,1.987472,1.000000,0.849577,0.488375,30000.000000,25487.297855,10.000000,2.150495
0.750000,0.950000,0.500000,1.000000,success_rate,5,36,0.777778,1.000000,1.000000,2.845275,1.987472,1.000000,0.849577,0.488375,30000.000000,25487.297855,10.000000,2.150495
0.700000,0.950000,0.400000,0.750000,amount,5,36,0.750000,1.000000,1.000000,2.744970,1.884842,1.000000,1.000000,0.433156,30000.000000,30000.000000,9.000000,2.150470
0.800000,0.950000,0.700000,0.500000,amount,10,36,1.000000,1.000000,1.000000,2.738837,1.933077,1.000000,0.926712,0.429797,30000.000000,27801.374188,22.000000,2.150264
0.850000,0.950000,0.500000,1.000000,success_rate,5,36,0.861111,1.000000,1.000000,2.926454,2.094060,1.000000,0.816829,0.530644,30000.000000,24504.855914,14.000000,2.150001
