target_success,upper_guardrail,lower_guardrail,adjustment_pct,adjustment_mode,min_remaining_years,initial_rate,initial_wd,n_complete,success_rate,median_funded,p10_funded,median_cr,p10_cr,median_fr,p10_fr,median_avg_wd_ratio,p10_avg_wd_ratio,median_cv,median_downside_cv,median_min_wd,p10_min_wd,median_adj,score
0.500000,0.900000,0.200000,0.500000,success_rate,1,0.048923,48923.076923,2000,0.885000,1.000000,0.953846,2.401829,1.075299,0.692040,0.058887,2.190774,0.626268,0.669966,0.135350,20761.187874,1766.609111,10.000000,1.017894
0.500000,0.950000,0.300000,0.100000,success_rate,20,0.048923,48923.076923,2000,1.000000,1.000000,1.000000,2.039149,0.971684,0.983852,0.040139,1.895332,0.542004,0.667366,0.033616,29515.572266,1204.183905,16.000000,1.017874
0.500000,0.950000,0.200000,0.250000,amount,20,0.048923,48923.076923,2000,0.916000,1.000000,1.000000,2.035593,0.982142,0.948519,0.054199,1.917551,0.548205,0.654957,0.042653,28455.580358,1625.961458,11.000000,1.017414
0.500000,0.900000,0.200000,0.750000,success_rate,1,0.048923,48923.076923,2000,0.876000,1.000000,0.953846,2.400170,1.093518,0.668673,0.066036,2.213937,0.642730,0.646672,0.152619,20060.177842,1981.074248,9.000000,1.017335
0.500000,0.900000,0.100000,0.500000,amount,1,0.048923,48923.076923,2000,0.600500,1.000000,0.923077,2.145131,1.003362,0.856763,0.063515,2.020514,0.574507,0.676092,0.098370,25702.876692,1905.444141,9.000000,1.016549
0.500000,0.900000,0.200000,0.250000,success_rate,10,0.048923,48923.076923,2000,1.000000,1.000000,1.000000,2.271199,1.024965,0.763713,0.057480,2.083544,0.588609,0.669420,0.078218,22911.404899,1724.414038,13.000000,1.014718
0.500000,0.900000,0.400000,0.100000,success_rate,20,0.048923,48923.076923,2000,1.000000,1.000000,1.000000,2.072980,0.982548,0.899205,0.043107,1.954805,0.545661,0.640615,0.037187,26976.160455,1293.203568,25.000000,1.014582
0.500000,0.990000,0.300000,0.050000,success_rate,15,0.048923,48923.076923,2000,1.000000,1.000000,1.000000,1.811805,0.915979,1.166485,0.010462,1.742579,0.511034,0.796930,0.018765,34994.551972,313.846457,12.000000,1.013257
0.500000,0.900000,0.300000,0.100000,success_rate,1,0.048923,48923.076923,2000,0.969500,1.000000,1.000000,2.304499,0.997866,0.786850,0.022554,2.098049,0.555798,0.756494,0.103016,23605.488810,676.630710,24.000000,1.011162
0.500000,0.900000,0.200000,1.000000,success_rate,10,0.048923,48923.076923,2000,1.000000,1.000000,1.000000,2.324945,1.096319,0.735800,0.100907,2.109783,0.641609,0.625666,0.161157,22074.007363,3027.214793,7.000000,1.009881
0.500000,0.900000,0.200000,1.000000,amount,10,0.048923,48923.076923,2000,1.000000,1.000000,1.000000,2.324945,1.096319,0.735800,0.100907,2.109783,0.641609,0.625666,0.161157,22074.007363,3027.214793,7.000000,1.009881
0.500000,0.900000,0.200000,1.000000,success_rate,1,0.048923,48923.076923,2000,0.872500,1.000000,0.953846,2.433791,1.115238,0.641388,0.079066,2.212184,0.651216,0.643321,0.175385,19241.646330,2371.965947,9.000000,1.008692
0.500000,0.900000,0.200000,1.000000,amount,1,0.048923,48923.076923,2000,0.872500,1.000000,0.953846,2.433791,1.115238,0.641388,0.079066,2.212184,0.651216,0.643321,0.175385,19241.646330,2371.965947,9.000000,1.008692
0.500000,0.900000,0.300000,0.100000,success_rate,10,0.048923,48923.076923,2000,1.000000,1.000000,1.000000,2.202475,0.990088,0.814153,0.031922,2.026591,0.552453,0.708604,0.055002,24424.602280,957.655150,24.000000,1.008496
0.500000,0.990000,0.200000,0.100000,success_rate,15,0.048923,48923.076923,2000,1.000000,1.000000,1.000000,1.916654,0.955833,1.086864,0.029603,1.780160,0.539269,0.759499,0.029482,32605.931393,888.098638,9.000000,1.007269
0.500000,0.950000,0.400000,0.050000,success_rate,20,0.048923,48923.076923,2000,1.000000,1.000000,1.000000,1.906859,0.920942,1.042336,0.012647,1.830603,0.512883,0.700776,0.028399,31270.087772,379.410522,23.000000,1.007247
0.500000,0.990000,0.300000,0.100000,success_rate,20,0.048923,48923.076923,2000,1.000000,1.000000,1.000000,1.860498,0.963990,1.121127,0.041280,1.735005,0.539275,0.704111,0.022936,33633.815874,1238.414196,10.000000,1.006516
0.500000,0.950000,0.300000,0.050000,success_rate,15,0.048923,48923.076923,2000,1.000000,1.000000,1.000000,1.950709,0.925357,0.984927,0.010181,1.882497,0.513904,0.736059,0.035634,29547.801417,305.428520,21.000000,1.006399
0.600000,0.900000,0.100000,0.750000,amount,15,0.040862,40862.068966,2000,1.000000,1.000000,1.000000,2.261672,1.049125,0.751813,0.070169,2.081852,0.593383,0.624664,0.123069,22554.393350,2105.056443,6.000000,1.005437
0.500000,0.900000,0.200000,0.500000,success_rate,10,0.048923,48923.076923,2000,1.000000,1.000000,1.000000,2.284881,1.056889,0.721831,0.073616,2.092113,0.614498,0.637552,0.105471,21654.919818,2208.483212,9.000000,1.005401
0.500000,0.900000,0.200000,0.100000,success_rate,1,0.048923,48923.076923,2000,0.839500,1.000000,0.953846,2.235750,0.981775,0.826913,0.027294,2.040731,0.550163,0.749115,0.102685,24807.403443,818.810882,21.000000,1.005234
0.500000,0.950000,0.200000,0.100000,success_rate,15,0.048923,48923.076923,2000,1.000000,1.000000,1.000000,2.043619,0.959677,0.913040,0.028164,1.921675,0.540094,0.708310,0.042112,27391.187683,844.905860,14.000000,1.003381
0.500000,0.900000,0.200000,0.750000,success_rate,10,0.048923,48923.076923,2000,1.000000,1.000000,1.000000,2.294438,1.080955,0.691405,0.087437,2.111650,0.631935,0.622990,0.131986,20742.150466,2623.110517,8.000000,1.001808
0.500000,0.990000,0.100000,0.250000,success_rate,15,0.048923,48923.076923,2000,1.000000,1.000000,1.000000,2.030803,0.967442,0.981547,0.036201,1.868049,0.553044,0.784525,0.065264,29446.421861,1086.027712,5.000000,1.001799
0.500000,0.950000,0.100000,0.750000,success_rate,15,0.048923,48923.076923,2000,1.000000,1.000000,1.000000,2.196921,1.023609,0.793543,0.069925,2.045687,0.588865,0.675879,0.139501,23806.277041,2097.739632,5.000000,1.001673
0.500000,0.900000,0.400000,0.050000,success_rate,1,0.048923,48923.076923,2000,0.966500,1.000000,1.000000,2.143485,0.949621,0.801825,0.007249,2.059211,0.519097,0.806801,0.097220,24054.743762,217.471462,33.000000,1.000588
0.500000,0.900000,0.300000,0.100000,success_rate,15,0.048923,48923.076923,2000,1.000000,1.000000,1.000000,2.113057,0.982032,0.852873,0.035377,1.957257,0.547778,0.667527,0.044292,25586.181654,1061.312777,23.000000,1.000381
0.500000,0.900000,0.200000,0.750000,amount,10,0.048923,48923.076923,2000,1.000000,1.000000,1.000000,2.287363,1.073337,0.706248,0.081306,2.091010,0.621388,0.624917,0.119147,21187.446744,2439.194032,9.000000,1.000362
0.500000,0.900000,0.200000,0.500000,amount,10,0.048923,48923.076923,2000,0.991500,1.000000,1.000000,2.262551,1.048945,0.728008,0.060852,2.063251,0.602476,0.641937,0.086278,21840.252682,1825.559072,11.000000,0.998935
0.500000,0.900000,0.100000,0.100000,success_rate,1,0.048923,48923.076923,2000,0.724500,1.000000,0.923077,2.071693,0.948273,0.881500,0.028612,1.973449,0.538411,0.752071,0.103497,26444.996146,858.370297,18.000000,0.998863
0.500000,0.900000,0.400000,0.050000,success_rate,10,0.048923,48923.076923,2000,1.000000,1.000000,1.000000,2.059216,0.936307,0.847485,0.010261,1.980246,0.517075,0.743093,0.049909,25424.564717,307.815796,32.000000,0.998529
0.600000,0.900000,0.100000,0.750000,amount,20,0.040862,40862.068966,2000,1.000000,1.000000,1.000000,2.202222,1.038044,0.757083,0.073643,2.046830,0.586672,0.612640,0.117043,22712.485819,2209.287705,5.000000,0.998322
0.500000,0.900000,0.200000,0.250000,success_rate,15,0.048923,48923.076923,2000,1.000000,1.000000,1.000000,2.185014,1.013721,0.787843,0.060747,1.997550,0.583400,0.644323,0.067360,23635.289859,1822.407452,13.000000,0.997940
0.500000,0.990000,0.100000,1.000000,amount,20,0.048923,48923.076923,2000,1.000000,1.000000,1.000000,2.246276,1.014760,0.780592,0.097450,2.030839,0.594158,0.770673,0.159083,23417.757004,2923.496462,3.000000,0.996945
0.500000,0.990000,0.100000,1.000000,success_rate,20,0.048923,48923.076923,2000,1.000000,1.000000,1.000000,2.246276,1.014760,0.780592,0.097450,2.030839,0.594158,0.770673,0.159083,23417.757004,2923.496462,3.000000,0.996945
0.500000,0.900000,0.200000,1.000000,success_rate,15,0.048923,48923.076923,2000,1.000000,1.000000,1.000000,2.252453,1.082263,0.739840,0.101897,2.054631,0.631175,0.613052,0.153298,22195.190896,3056.913221,7.000000,0.996164
0.500000,0.900000,0.200000,1.000000,amount,15,0.048923,48923.076923,2000,1.000000,1.000000,1.000000,2.252453,1.082263,0.739840,0.101897,2.054631,0.631175,0.613052,0.153298,22195.190896,3056.913221,7.000000,0.996164
0.500000,0.900000,0.200000,0.500000,success_rate,15,0.048923,48923.076923,2000,1.000000,1.000000,1.000000,2.197392,1.047165,0.746235,0.078429,2.023827,0.600427,0.622545,0.095536,22387.049755,2352.873551,8.000000,0.994207
0.500000,0.900000,0.200000,0.250000,amount,15,0.048923,48923.076923,2000,0.862000,1.000000,0.953846,2.099261,0.991610,0.816127,0.048536,1.958175,0.554338,0.645712,0.050797,24483.800877,1456.083776,15.000000,0.993459
0.500000,0.950000,0.300000,0.050000,success_rate,20,0.048923,48923.076923,2000,1.000000,1.000000,1.000000,1.869237,0.916222,1.009953,0.011728,1.813225,0.512786,0.708244,0.030930,30298.577904,351.833641,20.000000,0.993202
0.500000,0.950000,0.100000,1.000000,amount,15,0.048923,48923.076923,2000,1.000000,1.000000,1.000000,2.231102,1.049779,0.713978,0.082536,2.094552,0.606687,0.675291,0.171840,21419.342130,2476.068252,4.000000,0.993126
0.500000,0.950000,0.100000,1.000000,success_rate,15,0.048923,48923.076923,2000,1.000000,1.000000,1.000000,2.231102,1.049779,0.713978,0.082536,2.094552,0.606687,0.675291,0.171840,21419.342130,2476.068252,4.000000,0.993126
0.500000,0.900000,0.200000,0.250000,success_rate,20,0.048923,48923.076923,2000,1.000000,1.000000,1.000000,2.114206,1.006781,0.814908,0.064184,1.951360,0.578809,0.614200,0.062178,24447.234045,1925.513860,12.000000,0.992745
0.600000,0.900000,0.100000,0.750000,success_rate,15,0.040862,40862.068966,2000,1.000000,1.000000,1.000000,2.317317,1.064364,0.686022,0.081291,2.095083,0.604366,0.628558,0.138836,20580.661668,2438.723806,5.000000,0.992586
0.500000,0.990000,0.100000,0.750000,success_rate,20,0.048923,48923.076923,2000,1.000000,1.000000,1.000000,2.179261,1.001871,0.885146,0.081541,1.917364,0.578568,0.731124,0.123375,26554.372368,2446.235694,3.000000,0.992206
0.500000,0.900000,0.200000,0.050000,success_rate,1,0.048923,48923.076923,2000,0.814500,1.000000,0.953846,2.076582,0.926510,0.844017,0.009679,1.993516,0.519643,0.815626,0.096583,25320.498001,290.357048,28.000000,0.992162
0.500000,0.950000,0.100000,0.750000,success_rate,20,0.048923,48923.076923,2000,1.000000,1.000000,1.000000,2.135566,1.014545,0.815906,0.072933,1.986803,0.584911,0.665553,0.131951,24477.169065,2187.990305,4.000000,0.991860
0.500000,0.900000,0.300000,0.100000,success_rate,20,0.048923,48923.076923,2000,1.000000,1.000000,1.000000,2.021074,0.972819,0.867756,0.038670,1.904777,0.542171,0.642814,0.039477,26032.668173,1160.099100,22.000000,0.990144
0.500000,0.900000,0.200000,1.000000,amount,20,0.048923,48923.076923,2000,1.000000,1.000000,1.000000,2.184483,1.073602,0.763552,0.106261,2.007366,0.624521,0.604359,0.150126,22906.572175,3187.825236,6.000000,0.989638
0.500000,0.900000,0.200000,1.000000,success_rate,20,0.048923,48923.076923,2000,1.000000,1.000000,1.000000,2.184483,1.073602,0.763552,0.106261,2.007366,0.624521,0.604359,0.150126,22906.572175,3187.825236,6.000000,0.989638
0.500000,0.900000,0.200000,0.500000,success_rate,20,0.048923,48923.076923,2000,1.000000,1.000000,1.000000,2.157652,1.033581,0.770090,0.082742,1.979515,0.599139,0.604364,0.088034,23102.690128,2482.274548,8.000000,0.989456
0.500000,0.990000,0.400000,0.050000,success_rate,20,0.048923,48923.076923,2000,1.000000,1.000000,1.000000,1.699440,0.913980,1.197163,0.012902,1.630769,0.507075,0.742685,0.013299,35914.876120,387.052212,14.000000,0.989087
0.500000,0.990000,0.100000,0.500000,amount,15,0.048923,48923.076923,2000,0.998000,1.000000,1.000000,2.052049,0.974342,0.911353,0.036141,1.886399,0.551904,0.771628,0.071115,27340.591911,1084.241843,5.000000,0.988570
0.500000,0.950000,0.200000,0.050000,success_rate,10,0.048923,48923.076923,2000,1.000000,1.000000,1.000000,1.997143,0.913452,0.884169,0.008444,1.913719,0.515022,0.803864,0.047932,26525.061801,253.306292,20.000000,0.987683
0.500000,0.950000,0.200000,0.100000,success_rate,20,0.048923,48923.076923,2000,1.000000,1.000000,1.000000,1.960352,0.956021,0.943824,0.031761,1.836952,0.538572,0.676475,0.038113,28314.733275,952.822758,14.000000,0.987359
0.500000,0.990000,0.100000,0.500000,success_rate,20,0.048923,48923.076923,2000,1.000000,1.000000,1.000000,2.015238,0.982193,1.013277,0.064834,1.782782,0.567775,0.693863,0.088174,30398.315468,1945.009607,3.000000,0.986727
0.500000,0.990000,0.100000,0.750000,amount,20,0.048923,48923.076923,2000,1.000000,1.000000,1.000000,2.108643,0.991789,0.955294,0.069541,1.838495,0.573611,0.712478,0.105241,28658.825293,2086.218563,3.000000,0.986709
0.600000,0.900000,0.100000,0.750000,success_rate,20,0.040862,40862.068966,2000,1.000000,1.000000,1.000000,2.259460,1.058257,0.690875,0.084184,2.062410,0.598270,0.611741,0.130274,20726.250852,2525.523597,5.000000,0.986433
0.500000,0.900000,0.100000,0.250000,success_rate,1,0.048923,48923.076923,2000,0.738500,1.000000,0.923077,2.175443,0.994946,0.782837,0.043522,2.008097,0.567934,0.702960,0.120579,23485.116510,1305.646351,11.000000,0.984903
0.500000,0.900000,0.200000,0.750000,success_rate,15,0.048923,48923.076923,2000,1.000000,1.000000,1.000000,2.228273,1.069734,0.703683,0.089505,2.033641,0.622547,0.606280,0.122327,21110.480022,2685.148647,7.000000,0.983924
0.500000,0.950000,0.100000,0.500000,success_rate,20,0.048923,48923.076923,2000,1.000000,1.000000,1.000000,2.080463,0.989876,0.811773,0.061775,1.951660,0.573011,0.650549,0.100353,24353.191070,1853.251066,5.000000,0.983814
0.500000,0.900000,0.200000,0.750000,amount,15,0.048923,48923.076923,2000,1.000000,1.000000,1.000000,2.213502,1.063704,0.717985,0.085164,2.017484,0.610328,0.607547,0.112349,21539.548436,2554.906571,8.000000,0.983562
0.500000,0.900000,0.200000,0.500000,amount,15,0.048923,48923.076923,2000,0.998500,1.000000,1.000000,2.189787,1.039145,0.742191,0.063793,1.992419,0.594724,0.628563,0.080433,22265.739307,1913.782189,10.000000,0.983135
0.500000,0.990000,0.200000,0.250000,amount,20,0.048923,48923.076923,2000,0.927000,1.000000,1.000000,1.853417,0.967452,1.128877,0.053070,1.645149,0.544451,0.693912,0.029611,33866.314965,1592.107862,7.000000,0.983109
0.500000,0.900000,0.400000,0.050000,success_rate,15,0.048923,48923.076923,2000,1.000000,1.000000,1.000000,1.984413,0.932905,0.865988,0.011026,1.905991,0.516328,0.707350,0.040752,25979.627354,330.778908,31.000000,0.982900
0.500000,0.990000,0.200000,0.050000,success_rate,15,0.048923,48923.076923,2000,1.000000,1.000000,1.000000,1.751954,0.898308,1.146482,0.009278,1.656587,0.509869,0.803129,0.022457,34394.472915,278.350698,10.000000,0.981425
0.500000,0.950000,0.100000,1.000000,success_rate,20,0.048923,48923.076923,2000,1.000000,1.000000,1.000000,2.193106,1.038208,0.716394,0.083600,2.045183,0.598172,0.670161,0.162255,21491.805878,2507.991845,4.000000,0.981102
0.500000,0.950000,0.100000,1.000000,amount,20,0.048923,48923.076923,2000,1.000000,1.000000,1.000000,2.193106,1.038208,0.716394,0.083600,2.045183,0.598172,0.670161,0.162255,21491.805878,2507.991845,4.000000,0.981102
0.500000,0.990000,0.300000,0.050000,success_rate,20,0.048923,48923.076923,2000,1.000000,1.000000,1.000000,1.635231,0.910321,1.167712,0.012115,1.630769,0.506301,0.744268,0.015547,35031.366650,363.462654,12.000000,0.981078
0.500000,0.900000,0.100000,0.050000,success_rate,1,0.048923,48923.076923,2000,0.709500,1.000000,0.923077,1.992161,0.901677,0.886487,0.014091,1.916784,0.513583,0.817592,0.098168,26594.604112,422.718241,24.000000,0.980546
0.500000,0.900000,0.400000,0.050000,success_rate,20,0.048923,48923.076923,2000,1.000000,1.000000,1.000000,1.918856,0.926671,0.904186,0.012433,1.859829,0.513678,0.677295,0.034697,27125.574251,372.990937,30.000000,0.980164
0.500000,0.950000,0.100000,0.500000,success_rate,15,0.048923,48923.076923,2000,1.000000,1.000000,1.000000,2.147122,0.998082,0.746892,0.055148,1.998158,0.575862,0.670301,0.107426,22406.761292,1654.429781,5.000000,0.978472
0.500000,0.900000,0.200000,0.500000,amount,20,0.048923,48923.076923,2000,1.000000,1.000000,1.000000,2.134139,1.025868,0.772840,0.067973,1.944014,0.588973,0.616731,0.076643,23185.208857,2039.194646,9.000000,0.978079
0.500000,0.900000,0.300000,0.050000,success_rate,1,0.048923,48923.076923,2000,0.966500,1.000000,1.000000,2.111307,0.941677,0.761826,0.006835,2.016485,0.518624,0.810784,0.097215,22854.788607,205.050992,31.000000,0.977668
0.500000,0.900000,0.200000,0.100000,success_rate,10,0.048923,48923.076923,2000,1.000000,1.000000,1.000000,2.139462,0.971123,0.771034,0.025119,1.964520,0.541926,0.711220,0.060114,23131.015188,753.574041,21.000000,0.976371
0.500000,0.900000,0.100000,1.000000,amount,1,0.048923,48923.076923,2000,0.745500,1.000000,0.938462,2.272596,1.083314,0.659515,0.067021,2.101928,0.622901,0.649440,0.181454,19785.450650,2010.630313,7.000000,0.975922
0.500000,0.900000,0.100000,1.000000,success_rate,1,0.048923,48923.076923,2000,0.745500,1.000000,0.938462,2.272596,1.083314,0.659515,0.067021,2.101928,0.622901,0.649440,0.181454,19785.450650,2010.630313,7.000000,0.975922
0.500000,0.900000,0.200000,0.250000,amount,20,0.048923,48923.076923,2000,0.904500,1.000000,1.000000,2.043948,0.983564,0.816880,0.049243,1.896553,0.548769,0.617883,0.048882,24506.403229,1477.276122,14.000000,0.975720
0.500000,0.900000,0.200000,0.750000,amount,20,0.048923,48923.076923,2000,1.000000,1.000000,1.000000,2.155380,1.053851,0.732230,0.089057,1.969195,0.601326,0.598816,0.107930,21966.887202,2671.698356,7.000000,0.974494
0.500000,0.900000,0.200000,0.750000,success_rate,20,0.048923,48923.076923,2000,1.000000,1.000000,1.000000,2.169412,1.065433,0.719919,0.093231,1.980615,0.609013,0.596237,0.117277,21597.581197,2796.939972,7.000000,0.974017
0.500000,0.990000,0.200000,0.050000,success_rate,20,0.048923,48923.076923,2000,1.000000,1.000000,1.000000,1.630769,0.894652,1.142656,0.010426,1.630769,0.503045,0.748298,0.018731,34279.690928,312.785196,9.000000,0.973755
0.500000,0.950000,0.200000,0.050000,success_rate,15,0.048923,48923.076923,2000,1.000000,1.000000,1.000000,1.891775,0.905745,0.918275,0.009017,1.828482,0.512675,0.739144,0.039231,27548.247439,270.509003,19.000000,0.972522
0.600000,0.900000,0.100000,1.000000,amount,15,0.040862,40862.068966,2000,1.000000,1.000000,1.000000,2.316139,1.082579,0.571714,0.091698,2.131633,0.628804,0.625111,0.169827,17151.418472,2750.929765,5.000000,0.971378
0.600000,0.900000,0.100000,1.000000,success_rate,15,0.040862,40862.068966,2000,1.000000,1.000000,1.000000,2.316139,1.082579,0.571714,0.091698,2.131633,0.628804,0.625111,0.169827,17151.418472,2750.929765,5.000000,0.971378
0.500000,0.950000,0.100000,0.250000,success_rate,15,0.048923,48923.076923,2000,1.000000,1.000000,1.000000,2.020821,0.971381,0.819043,0.034898,1.907686,0.555906,0.699957,0.074229,24571.278927,1046.940608,8.000000,0.970945
0.500000,0.900000,0.100000,0.750000,success_rate,1,0.048923,48923.076923,2000,0.738000,1.000000,0.938462,2.233078,1.065998,0.663711,0.056781,2.072000,0.607133,0.652420,0.157974,19911.340957,1703.431661,7.000000,0.970128
0.500000,0.900000,0.300000,0.050000,success_rate,10,0.048923,48923.076923,2000,1.000000,1.000000,1.000000,2.012996,0.931551,0.810141,0.009200,1.916461,0.516459,0.742283,0.050883,24304.223677,275.989805,29.000000,0.969597
0.500000,0.950000,0.100000,0.500000,amount,20,0.048923,48923.076923,2000,1.000000,1.000000,1.000000,1.998952,0.973709,0.823761,0.036939,1.893326,0.552456,0.657418,0.079256,24712.822274,1108.162530,6.000000,0.967321
0.500000,0.900000,0.200000,0.100000,success_rate,15,0.048923,48923.076923,2000,1.000000,1.000000,1.000000,2.031628,0.964561,0.797616,0.026589,1.900901,0.540232,0.676992,0.049077,23928.479141,797.657969,20.000000,0.966506
0.500000,0.900000,0.100000,0.500000,success_rate,1,0.048923,48923.076923,2000,0.743000,1.000000,0.938462,2.244203,1.025291,0.683742,0.051841,2.036203,0.589666,0.664883,0.141445,20512.273677,1555.221534,8.000000,0.966468
0.500000,0.950000,0.100000,0.750000,amount,20,0.048923,48923.076923,2000,1.000000,1.000000,1.000000,2.115093,0.999940,0.720666,0.063109,1.978969,0.583398,0.666780,0.116830,21619.981126,1893.261848,5.000000,0.966269
0.500000,0.950000,0.100000,0.500000,amount,15,0.048923,48923.076923,2000,0.998000,1.000000,1.000000,2.055147,0.977635,0.780547,0.033868,1.927812,0.555404,0.687065,0.083001,23416.414446,1016.034190,7.000000,0.965347
0.500000,0.990000,0.100000,0.050000,success_rate,20,0.048923,48923.076923,2000,1.000000,1.000000,1.000000,1.630769,0.876645,1.116297,0.008047,1.630638,0.500614,0.758513,0.025567,33488.921414,241.407242,8.000000,0.965164
0.500000,0.990000,0.100000,0.250000,amount,15,0.048923,48923.076923,2000,0.846000,1.000000,0.907692,1.850589,0.920524,1.080890,0.025695,1.651201,0.529155,0.759231,0.035758,32426.691335,770.841233,6.000000,0.964855
0.500000,0.900000,0.300000,0.050000,success_rate,15,0.048923,48923.076923,2000,1.000000,1.000000,1.000000,1.952882,0.928030,0.835957,0.010032,1.872237,0.514859,0.713670,0.042365,25078.723296,300.972732,28.000000,0.964696
0.500000,0.950000,0.100000,0.750000,amount,15,0.048923,48923.076923,2000,1.000000,1.000000,1.000000,2.169348,1.006983,0.689199,0.057842,2.007388,0.587072,0.673186,0.122079,20675.965198,1735.261560,5.000000,0.964561
0.500000,0.950000,0.100000,0.250000,success_rate,20,0.048923,48923.076923,2000,1.000000,1.000000,1.000000,1.965051,0.965682,0.849320,0.039145,1.852467,0.550978,0.671772,0.069489,25479.611484,1174.343639,7.000000,0.963959
0.500000,0.990000,0.200000,0.100000,success_rate,20,0.048923,48923.076923,2000,1.000000,1.000000,1.000000,1.776728,0.945955,1.086696,0.032722,1.630769,0.536351,0.715082,0.027017,32600.893509,981.669493,8.000000,0.963682
0.500000,0.990000,0.100000,0.100000,success_rate,15,0.048923,48923.076923,2000,1.000000,1.000000,1.000000,1.806852,0.918456,1.065064,0.016516,1.666324,0.526210,0.778992,0.038681,31951.934981,495.476220,7.000000,0.962556
0.500000,0.950000,0.200000,0.050000,success_rate,20,0.048923,48923.076923,2000,1.000000,1.000000,1.000000,1.819165,0.898419,0.940939,0.010241,1.772207,0.512618,0.706673,0.035348,28228.163227,307.234154,18.000000,0.962387
0.500000,0.990000,0.100000,0.100000,success_rate,20,0.048923,48923.076923,2000,1.000000,1.000000,1.000000,1.630769,0.909592,1.098313,0.019674,1.630769,0.525732,0.730312,0.035369,32949.382106,590.221687,6.000000,0.961654
0.600000,0.900000,0.100000,1.000000,success_rate,20,0.040862,40862.068966,2000,1.000000,1.000000,1.000000,2.240627,1.074722,0.572761,0.093702,2.088199,0.625791,0.613686,0.159045,17182.832975,2811.053456,5.000000,0.961267
0.600000,0.900000,0.100000,1.000000,amount,20,0.040862,40862.068966,2000,1.000000,1.000000,1.000000,2.240627,1.074722,0.572761,0.093702,2.088199,0.625791,0.613686,0.159045,17182.832975,2811.053456,5.000000,0.961267
0.500000,0.900000,0.300000,0.050000,success_rate,20,0.048923,48923.076923,2000,1.000000,1.000000,1.000000,1.881446,0.917440,0.857315,0.011728,1.833757,0.512786,0.681447,0.037201,25719.456264,351.833641,27.000000,0.959948
0.500000,0.990000,0.100000,0.050000,success_rate,15,0.048923,48923.076923,2000,1.000000,1.000000,1.000000,1.665536,0.879693,1.101067,0.007019,1.630769,0.504497,0.812282,0.032478,33032.003642,210.557744,9.000000,0.959757
0.500000,0.950000,0.100000,0.250000,amount,20,0.048923,48923.076923,2000,0.866000,1.000000,0.907692,1.920354,0.925153,0.905455,0.024398,1.787158,0.527191,0.682577,0.048903,27163.636314,731.950976,10.000000,0.958830
0.500000,0.990000,0.100000,0.250000,amount,20,0.048923,48923.076923,2000,0.881000,1.000000,0.953846,1.703076,0.912908,1.079132,0.025191,1.630769,0.526977,0.708425,0.035001,32373.962885,755.739334,6.000000,0.958311
0.500000,0.900000,0.200000,0.100000,success_rate,20,0.048923,48923.076923,2000,1.000000,1.000000,1.000000,1.964688,0.959662,0.813390,0.031294,1.852848,0.538775,0.656016,0.044139,24401.697242,938.828757,19.000000,0.958197
0.500000,0.900000,0.100000,0.750000,amount,1,0.048923,48923.076923,2000,0.662500,1.000000,0.938462,2.184718,1.037568,0.626443,0.059333,2.030620,0.600277,0.651721,0.136346,18793.295100,1779.975648,8.000000,0.953361
0.500000,0.950000,0.100000,0.100000,success_rate,15,0.048923,48923.076923,2000,1.000000,1.000000,1.000000,1.922603,0.924125,0.831486,0.016338,1.826977,0.527288,0.723636,0.052819,24944.577200,490.125582,12.000000,0.949485
0.500000,0.950000,0.100000,0.100000,success_rate,20,0.048923,48923.076923,2000,1.000000,1.000000,1.000000,1.837296,0.917111,0.857054,0.019146,1.782988,0.526208,0.692679,0.049023,25711.608120,574.372608,11.000000,0.944142
0.500000,0.900000,0.200000,0.050000,success_rate,15,0.048923,48923.076923,2000,1.000000,1.000000,1.000000,1.900872,0.909670,0.773997,0.008954,1.839437,0.514143,0.717302,0.045251,23219.911936,268.634433,26.000000,0.938519
0.500000,0.900000,0.200000,0.050000,success_rate,10,0.048923,48923.076923,2000,1.000000,1.000000,1.000000,1.954289,0.916946,0.736978,0.008381,1.873423,0.516182,0.752030,0.054808,22109.345574,251.427843,27.000000,0.937405
0.500000,0.990000,0.100000,0.250000,success_rate,20,0.048923,48923.076923,2000,1.000000,1.000000,1.000000,1.829611,0.952479,0.990905,0.039972,1.630769,0.548834,0.730589,0.059184,29727.154053,1199.167330,4.000000,0.935113
0.500000,0.900000,0.200000,0.050000,success_rate,20,0.048923,48923.076923,2000,1.000000,1.000000,1.000000,1.840725,0.903790,0.804524,0.010231,1.791304,0.512618,0.685286,0.040592,24135.732586,306.918826,25.000000,0.932961
0.500000,0.900000,0.100000,1.000000,amount,15,0.048923,48923.076923,2000,1.000000,1.000000,1.000000,2.086464,1.051754,0.638477,0.073737,1.958734,0.606035,0.633349,0.170903,19154.323839,2212.121760,5.000000,0.931493
0.500000,0.900000,0.100000,1.000000,success_rate,15,0.048923,48923.076923,2000,1.000000,1.000000,1.000000,2.086464,1.051754,0.638477,0.073737,1.958734,0.606035,0.633349,0.170903,19154.323839,2212.121760,5.000000,0.931493
0.500000,0.900000,0.100000,0.750000,success_rate,15,0.048923,48923.076923,2000,1.000000,1.000000,1.000000,2.068346,1.027563,0.631709,0.060187,1.944492,0.589731,0.623373,0.142208,18951.258675,1805.621999,6.000000,0.927880
