target,upper,lower,adj,mode,min_remain,init_wd,swr,success_rate,eff_success,eff_funded,median_cew,p10_avg_wd,mean_years_below_floor,passes_eff_sr,passes_p10_wd,passes_years_below,gating_pass
0.75,0.99,0.5,0.25,success_rate,10,42186.04651162791,0.04218604651162791,0.999,0.796,0.89504,54697.6943543227,29769.045248928418,3.484,False,True,True,False
0.75,0.99,0.7,0.05,amount,1,42186.04651162791,0.04218604651162791,0.8225,0.8185,0.93587,51770.81963545512,23747.052257486936,3.263,False,False,True,False
0.75,0.99,0.7,0.05,amount,3,42186.04651162791,0.04218604651162791,0.823,0.819,0.9358800000000002,51748.06558838283,23747.052257486936,3.2625,False,False,True,False
0.75,0.99,0.7,0.05,amount,5,42186.04651162791,0.04218604651162791,0.824,0.82,0.9359000000000001,51739.95482967567,23747.052257486936,3.2615,False,False,True,False
0.75,0.99,0.7,0.05,amount,10,42186.04651162791,0.04218604651162791,0.8265,0.821,0.9359400000000001,51475.98115784487,23747.052257486936,3.2625,False,False,True,False
0.75,0.99,0.7,0.05,success_rate,1,42186.04651162791,0.04218604651162791,0.988,0.815,0.9151900000000001,54596.31185109155,28884.166196046364,3.611,False,True,True,False
0.75,0.99,0.7,0.05,success_rate,3,42186.04651162791,0.04218604651162791,0.9935,0.815,0.9151900000000001,54574.584399216954,28434.067366602972,3.6395,False,True,True,False
0.75,0.99,0.7,0.05,success_rate,5,42186.04651162791,0.04218604651162791,0.9965,0.813,0.91498,54631.74772652637,28029.31194275984,3.6815,False,True,True,False
0.75,0.99,0.7,0.05,success_rate,10,42186.04651162791,0.04218604651162791,0.9965,0.813,0.9145599999999999,54382.33055266294,27256.49408256854,3.772,False,True,True,False
0.75,0.99,0.7,0.1,amount,1,42186.04651162791,0.04218604651162791,0.8825,0.8275,0.9292,52811.8508134358,27948.852402683686,3.2945,False,True,True,False
0.75,0.99,0.7,0.1,amount,3,42186.04651162791,0.04218604651162791,0.8825,0.8275,0.9292,52783.545906124826,27714.271395789387,3.3035,False,True,True,False
0.75,0.99,0.7,0.1,amount,5,42186.04651162791,0.04218604651162791,0.8865,0.8285,0.9292,52795.75679229033,27457.804124743416,3.3175,False,True,True,False
0.75,0.99,0.7,0.1,amount,10,42186.04651162791,0.04218604651162791,0.8965,0.8335,0.9291200000000001,52680.850466151795,26839.081842813543,3.3775,False,True,True,False
0.75,0.99,0.7,0.1,success_rate,1,42186.04651162791,0.04218604651162791,0.9915,0.82,0.9085700000000001,55099.37514264633,31543.525952685617,3.3305,False,True,True,False
0.75,0.99,0.7,0.1,success_rate,3,42186.04651162791,0.04218604651162791,0.9945,0.8175,0.90852,55004.70754688274,30610.747705903046,3.3725,False,True,True,False
0.75,0.99,0.7,0.1,success_rate,5,42186.04651162791,0.04218604651162791,0.9955,0.815,0.90839,54837.432213274114,29729.725865688713,3.403,False,True,True,False
0.75,0.99,0.7,0.1,success_rate,10,42186.04651162791,0.04218604651162791,0.9965,0.8105,0.9077999999999999,54321.95522986134,28454.400395116652,3.589,False,True,True,False
0.75,0.99,0.7,0.15,amount,1,42186.04651162791,0.04218604651162791,0.93,0.8265,0.91925,53086.00032259537,30614.96618810522,3.273,False,True,True,False
0.75,0.99,0.7,0.15,amount,3,42186.04651162791,0.04218604651162791,0.93,0.8255,0.91923,52974.18251684131,30173.47022406939,3.289,False,True,True,False
0.75,0.99,0.7,0.15,amount,5,42186.04651162791,0.04218604651162791,0.934,0.8255,0.9192,53020.687479042324,29402.25570648579,3.318,False,True,True,False
0.75,0.99,0.7,0.15,amount,10,42186.04651162791,0.04218604651162791,0.949,0.8305,0.91898,53003.468562482914,28095.682339840205,3.424,False,True,True,False
0.75,0.99,0.7,0.15,success_rate,1,42186.04651162791,0.04218604651162791,0.993,0.827,0.90398,55133.39785598219,33299.94412946231,3.1485,False,True,True,False
0.75,0.99,0.7,0.15,success_rate,3,42186.04651162791,0.04218604651162791,0.996,0.8205,0.90385,54983.69352146607,32097.601457042474,3.1965,False,True,True,False
0.75,0.99,0.7,0.15,success_rate,5,42186.04651162791,0.04218604651162791,0.997,0.816,0.90357,54858.799065946514,31121.295827754682,3.249,False,True,True,False
0.75,0.99,0.7,0.15,success_rate,10,42186.04651162791,0.04218604651162791,0.998,0.808,0.90256,54281.283161100786,29464.882165160016,3.4325,False,True,True,False
0.75,0.99,0.7,0.2,amount,1,42186.04651162791,0.04218604651162791,0.954,0.822,0.91119,53204.78748184883,32603.996555931844,3.1825,False,True,True,False
0.75,0.99,0.7,0.2,amount,3,42186.04651162791,0.04218604651162791,0.9555,0.823,0.9112100000000001,53156.23207533717,31690.804238448465,3.2005,False,True,True,False
0.75,0.99,0.7,0.2,amount,5,42186.04651162791,0.04218604651162791,0.96,0.824,0.9112,53268.04022994543,30962.078092766762,3.226,False,True,True,False
0.75,0.99,0.7,0.2,amount,10,42186.04651162791,0.04218604651162791,0.977,0.828,0.91082,53195.92165525594,28906.542708960118,3.3405,False,True,True,False
0.75,0.99,0.7,0.2,success_rate,1,42186.04651162791,0.04218604651162791,0.994,0.8195,0.89634,55010.38684050341,34543.124941479706,3.0705,False,True,True,False
0.75,0.99,0.7,0.2,success_rate,3,42186.04651162791,0.04218604651162791,0.9965,0.815,0.89625,54970.91755833498,32905.130424986724,3.1185,False,True,True,False
0.75,0.99,0.7,0.2,success_rate,5,42186.04651162791,0.04218604651162791,0.9975,0.811,0.8960799999999999,54805.80944848049,32063.03983207447,3.1765,False,True,True,False
0.75,0.99,0.7,0.2,success_rate,10,42186.04651162791,0.04218604651162791,0.999,0.803,0.8951500000000001,54188.25324261148,30362.7141459919,3.3255,False,True,True,False
0.75,0.99,0.7,0.25,amount,1,42186.04651162791,0.04218604651162791,0.9665,0.818,0.90395,53432.29879405697,33520.00310599629,3.129,False,True,True,False
0.75,0.99,0.7,0.25,amount,3,42186.04651162791,0.04218604651162791,0.968,0.819,0.90397,53420.8305414523,32740.041959838825,3.148,False,True,True,False
0.75,0.99,0.7,0.25,amount,5,42186.04651162791,0.04218604651162791,0.973,0.8215,0.90401,53603.30857571478,31704.067683551417,3.186,False,True,True,False
0.75,0.99,0.7,0.25,amount,10,42186.04651162791,0.04218604651162791,0.9855,0.8195,0.9037999999999999,53400.660574385955,30116.022832394763,3.297,False,True,True,False
0.75,0.99,0.7,0.25,success_rate,1,42186.04651162791,0.04218604651162791,0.9955,0.8155,0.8918900000000001,54924.65341586833,35280.32453307467,3.0285,False,True,True,False
0.75,0.99,0.7,0.25,success_rate,3,42186.04651162791,0.04218604651162791,0.9975,0.8125,0.89183,54821.50818861758,33732.204386656216,3.076,False,True,True,False
0.75,0.99,0.7,0.25,success_rate,5,42186.04651162791,0.04218604651162791,0.998,0.8065,0.89161,54678.886065056475,32578.69407951998,3.142,False,True,True,False
0.75,0.99,0.7,0.25,success_rate,10,42186.04651162791,0.04218604651162791,0.999,0.797,0.8907,54129.23112598574,30564.106938197085,3.2965,False,True,True,False
0.75,0.99,0.8,0.05,amount,1,42186.04651162791,0.04218604651162791,0.822,0.818,0.9357000000000001,51803.743068747455,23710.393736544134,3.267,False,False,True,False
0.75,0.99,0.8,0.05,amount,3,42186.04651162791,0.04218604651162791,0.822,0.818,0.9357000000000001,51777.95422973878,23710.393736544134,3.267,False,False,True,False
0.75,0.99,0.8,0.05,amount,5,42186.04651162791,0.04218604651162791,0.8235,0.8195,0.9357300000000001,51731.12373363938,23710.393736544134,3.2695,False,False,True,False
0.75,0.99,0.8,0.05,amount,10,42186.04651162791,0.04218604651162791,0.827,0.822,0.93579,51478.65660151273,23710.393736544134,3.2695,False,False,True,False
0.75,0.99,0.8,0.05,success_rate,1,42186.04651162791,0.04218604651162791,0.988,0.8155,0.91546,54560.62425289925,28879.19771686121,3.6055,False,True,True,False
0.75,0.99,0.8,0.05,success_rate,3,42186.04651162791,0.04218604651162791,0.9935,0.815,0.9154500000000001,54598.3060747409,28471.023385655528,3.633,False,True,True,False
0.75,0.99,0.8,0.05,success_rate,5,42186.04651162791,0.04218604651162791,0.9965,0.813,0.91526,54727.325198517705,28038.044842782638,3.673,False,True,True,False
0.75,0.99,0.8,0.05,success_rate,10,42186.04651162791,0.04218604651162791,0.9965,0.814,0.9148700000000001,54398.570866717346,27253.355864415335,3.7675,False,True,True,False
0.75,0.99,0.8,0.1,amount,1,42186.04651162791,0.04218604651162791,0.8825,0.8285,0.9294100000000001,52785.180029648734,28030.56683555677,3.286,False,True,True,False
0.75,0.99,0.8,0.1,amount,3,42186.04651162791,0.04218604651162791,0.8835,0.8285,0.9294100000000001,52722.86943618143,27681.931619568804,3.2945,False,True,True,False
0.75,0.99,0.8,0.1,amount,5,42186.04651162791,0.04218604651162791,0.887,0.8295,0.9294,52812.739382544765,27382.872714919005,3.3105,False,True,True,False
0.75,0.99,0.8,0.1,amount,10,42186.04651162791,0.04218604651162791,0.898,0.8355,0.9293700000000001,52675.62687662849,26999.99590883381,3.358,False,True,True,False
0.75,0.99,0.8,0.1,success_rate,1,42186.04651162791,0.04218604651162791,0.9915,0.821,0.90815,55094.250208317455,31543.91428431523,3.327,False,True,True,False
0.75,0.99,0.8,0.1,success_rate,3,42186.04651162791,0.04218604651162791,0.9945,0.8175,0.9080799999999999,55033.728971411976,30749.84123765224,3.368,False,True,True,False
0.75,0.99,0.8,0.1,success_rate,5,42186.04651162791,0.04218604651162791,0.9955,0.814,0.90793,54866.830653205405,29743.965928812646,3.401,False,True,True,False
0.75,0.99,0.8,0.1,success_rate,10,42186.04651162791,0.04218604651162791,0.9965,0.81,0.90728,54441.41544876015,28426.30928271683,3.5925,False,True,True,False
0.75,0.99,0.8,0.15,amount,1,42186.04651162791,0.04218604651162791,0.9305,0.825,0.9184300000000001,53192.61875398198,30857.296507603573,3.27,False,True,True,False
0.75,0.99,0.8,0.15,amount,3,42186.04651162791,0.04218604651162791,0.9305,0.8245,0.9184200000000001,53108.39532421397,30145.85330909094,3.286,False,True,True,False
0.75,0.99,0.8,0.15,amount,5,42186.04651162791,0.04218604651162791,0.9355,0.8245,0.91838,53135.30669918559,29437.19495113406,3.315,False,True,True,False
0.75,0.99,0.8,0.15,amount,10,42186.04651162791,0.04218604651162791,0.949,0.83,0.9181900000000001,53019.388652932874,28085.283513652448,3.423,False,True,True,False
0.75,0.99,0.8,0.15,success_rate,1,42186.04651162791,0.04218604651162791,0.993,0.8235,0.90259,55196.99877445762,33290.181660618255,3.159,False,True,True,False
0.75,0.99,0.8,0.15,success_rate,3,42186.04651162791,0.04218604651162791,0.996,0.8175,0.90247,55020.90688669625,32096.93835027208,3.208,False,True,True,False
0.75,0.99,0.8,0.15,success_rate,5,42186.04651162791,0.04218604651162791,0.997,0.8135,0.90225,54855.7295364904,31100.79592058373,3.256,False,True,True,False
0.75,0.99,0.8,0.15,success_rate,10,42186.04651162791,0.04218604651162791,0.998,0.807,0.9013,54281.19580209216,29446.79512378757,3.4305,False,True,True,False
0.75,0.99,0.8,0.2,amount,1,42186.04651162791,0.04218604651162791,0.9545,0.819,0.9089299999999999,53311.04769320994,32358.552560359538,3.216,False,True,True,False
0.75,0.99,0.8,0.2,amount,3,42186.04651162791,0.04218604651162791,0.955,0.8185,0.90892,53264.69701079215,31785.791074384026,3.235,False,True,True,False
0.75,0.99,0.8,0.2,amount,5,42186.04651162791,0.04218604651162791,0.9595,0.82,0.9089200000000001,53327.49734414216,31087.606356124455,3.2595,False,True,True,False
0.75,0.99,0.8,0.2,amount,10,42186.04651162791,0.04218604651162791,0.9765,0.8245,0.90855,53249.86009339141,28950.71559334876,3.377,False,True,True,False
0.75,0.99,0.8,0.2,success_rate,1,42186.04651162791,0.04218604651162791,0.994,0.819,0.8960200000000001,55083.00940927494,34518.28823785306,3.058,False,True,True,False
0.75,0.99,0.8,0.2,success_rate,3,42186.04651162791,0.04218604651162791,0.9965,0.8145,0.8959300000000001,54984.65595218583,32907.0975162259,3.1045,False,True,True,False
0.75,0.99,0.8,0.2,success_rate,5,42186.04651162791,0.04218604651162791,0.9975,0.81,0.89573,54844.27392227783,32034.4783164639,3.1615,False,True,True,False
0.75,0.99,0.8,0.2,success_rate,10,42186.04651162791,0.04218604651162791,0.9985,0.802,0.8947999999999999,54233.73163814012,30314.53200655346,3.3115,False,True,True,False
0.75,0.99,0.8,0.25,amount,1,42186.04651162791,0.04218604651162791,0.967,0.8165,0.9025299999999999,53584.2224720199,33655.11839590862,3.145,False,True,True,False
0.75,0.99,0.8,0.25,amount,3,42186.04651162791,0.04218604651162791,0.9685,0.8165,0.9025299999999999,53551.164491767646,32728.984866414095,3.167,False,True,True,False
0.75,0.99,0.8,0.25,amount,5,42186.04651162791,0.04218604651162791,0.9725,0.819,0.9025599999999999,53483.72993724645,31744.888667427378,3.2025,False,True,True,False
0.75,0.99,0.8,0.25,amount,10,42186.04651162791,0.04218604651162791,0.9855,0.8175,0.9023399999999999,53494.96111732449,30078.395044686993,3.3145,False,True,True,False
0.75,0.99,0.8,0.25,success_rate,1,42186.04651162791,0.04218604651162791,0.9955,0.8115,0.88947,55026.50049774937,35261.312476012215,3.0425,False,True,True,False
0.75,0.99,0.8,0.25,success_rate,3,42186.04651162791,0.04218604651162791,0.9975,0.809,0.88942,54961.05035832549,33739.31518105582,3.085,False,True,True,False
0.75,0.99,0.8,0.25,success_rate,5,42186.04651162791,0.04218604651162791,0.998,0.803,0.88922,54747.640878608465,32461.703738516906,3.154,False,True,True,False
0.75,0.99,0.8,0.25,success_rate,10,42186.04651162791,0.04218604651162791,0.999,0.794,0.88837,54396.05581016073,30637.284605221317,3.306,False,True,True,False
0.8,0.9,0.1,0.05,amount,1,39128.205128205125,0.039128205128205126,0.7545,0.7545,0.92552,53637.98247434078,22975.213679795535,3.7435,False,False,True,False
0.8,0.9,0.1,0.05,amount,3,39128.205128205125,0.039128205128205126,0.7545,0.7545,0.92552,53597.12310000186,22975.213679795535,3.7435,False,False,True,False
0.8,0.9,0.1,0.05,amount,5,39128.205128205125,0.039128205128205126,0.7565,0.7565,0.92557,53522.51455051428,22975.213679795535,3.741,False,False,True,False
0.8,0.9,0.1,0.05,amount,10,39128.205128205125,0.039128205128205126,0.7635,0.7635,0.9258099999999999,53382.66072818061,22975.213679795535,3.729,False,False,True,False
0.8,0.9,0.1,0.05,success_rate,1,39128.205128205125,0.039128205128205126,0.983,0.7775,0.91659,56712.66129292612,27422.567197145254,3.728,False,True,True,False
0.8,0.9,0.1,0.05,success_rate,3,39128.205128205125,0.039128205128205126,0.991,0.7685,0.91641,56423.172326935,27282.775247754813,3.7885,False,True,True,False
0.8,0.9,0.1,0.05,success_rate,5,39128.205128205125,0.039128205128205126,0.994,0.765,0.91602,56509.292737654454,27130.741388431165,3.8245,False,True,True,False
0.8,0.9,0.1,0.05,success_rate,10,39128.205128205125,0.039128205128205126,0.995,0.7655,0.91517,56376.79859209914,26650.946643016872,3.8995,False,True,True,False
0.8,0.9,0.1,0.1,amount,1,39128.205128205125,0.039128205128205126,0.7095,0.704,0.92185,53830.37364824418,24269.321092613594,4.0135,False,True,True,False
0.8,0.9,0.1,0.1,amount,3,39128.205128205125,0.039128205128205126,0.71,0.7045,0.9218599999999999,53797.333005018474,24269.321092613594,4.014,False,True,True,False
0.8,0.9,0.1,0.1,amount,5,39128.205128205125,0.039128205128205126,0.716,0.71,0.9219700000000001,53911.584488742774,24269.321092613594,4.0115,False,True,True,False
0.8,0.9,0.1,0.1,amount,10,39128.205128205125,0.039128205128205126,0.7355,0.723,0.9224000000000001,54213.09519551156,24269.321092613594,3.999,False,True,True,False
0.8,0.9,0.1,0.1,success_rate,1,39128.205128205125,0.039128205128205126,0.9855,0.7695,0.91062,58117.26103585219,27997.198068923444,3.693,False,True,True,False
0.8,0.9,0.1,0.1,success_rate,3,39128.205128205125,0.039128205128205126,0.993,0.7625,0.9104800000000001,57807.74951599976,27759.12798391167,3.769,False,True,True,False
0.8,0.9,0.1,0.1,success_rate,5,39128.205128205125,0.039128205128205126,0.994,0.758,0.91006,57769.56659953659,27523.18834204567,3.8115,False,True,True,False
0.8,0.9,0.1,0.1,success_rate,10,39128.205128205125,0.039128205128205126,0.9945,0.756,0.9088799999999999,57402.23896481607,26967.282464630876,3.923,False,True,True,False
0.8,0.9,0.1,0.15,amount,1,39128.205128205125,0.039128205128205126,0.714,0.686,0.917,53050.667535144996,25575.626395041916,4.17,False,True,True,False
0.8,0.9,0.1,0.15,amount,3,39128.205128205125,0.039128205128205126,0.715,0.686,0.917,53017.207867611854,25571.151386748323,4.1765,False,True,True,False
0.8,0.9,0.1,0.15,amount,5,39128.205128205125,0.039128205128205126,0.723,0.6915,0.91712,53193.21943672917,25559.35144154959,4.1755,False,True,True,False
0.8,0.9,0.1,0.15,amount,10,39128.205128205125,0.039128205128205126,0.764,0.713,0.9176899999999999,54471.0055282379,25418.08075106468,4.1675,False,True,True,False
0.8,0.9,0.1,0.15,success_rate,1,39128.205128205125,0.039128205128205126,0.9875,0.7595,0.9055599999999999,58728.818985263715,28760.93138358062,3.6905,False,True,True,False
0.8,0.9,0.1,0.15,success_rate,3,39128.205128205125,0.039128205128205126,0.9935,0.7485,0.90534,58474.48003909683,28513.46826849016,3.7755,False,True,True,False
0.8,0.9,0.1,0.15,success_rate,5,39128.205128205125,0.039128205128205126,0.9945,0.741,0.90474,58362.240404139404,28269.781484608062,3.842,False,True,True,False
0.8,0.9,0.1,0.15,success_rate,10,39128.205128205125,0.039128205128205126,0.995,0.7435,0.9034000000000001,57729.089381994236,27433.545378137936,3.9645,False,True,True,False
0.8,0.9,0.1,0.2,amount,1,39128.205128205125,0.039128205128205126,0.7495,0.6855,0.91652,53178.94835810867,26355.533291911328,4.121,False,True,True,False
0.8,0.9,0.1,0.2,amount,3,39128.205128205125,0.039128205128205126,0.751,0.6845,0.9165,53192.42336942246,26231.48335548431,4.1355,False,True,True,False
0.8,0.9,0.1,0.2,amount,5,39128.205128205125,0.039128205128205126,0.773,0.695,0.9166700000000001,53911.315549618805,26100.09612289603,4.135,False,True,True,False
0.8,0.9,0.1,0.2,amount,10,39128.205128205125,0.039128205128205126,0.839,0.7235,0.91696,55688.78580798021,25935.41523131536,4.1635,False,True,True,False
0.8,0.9,0.1,0.2,success_rate,1,39128.205128205125,0.039128205128205126,0.9885,0.76,0.9023499999999999,59022.15644621992,29081.937287852983,3.6405,False,True,True,False
0.8,0.9,0.1,0.2,success_rate,3,39128.205128205125,0.039128205128205126,0.994,0.7495,0.90214,58738.85701305713,28624.06687245709,3.7335,False,True,True,False
0.8,0.9,0.1,0.2,success_rate,5,39128.205128205125,0.039128205128205126,0.995,0.7375,0.9014800000000001,58569.69918438469,28336.690343792503,3.7925,False,True,True,False
0.8,0.9,0.1,0.2,success_rate,10,39128.205128205125,0.039128205128205126,0.9955,0.7395,0.90046,57940.905747048135,27738.239380556195,3.9325,False,True,True,False
0.8,0.9,0.1,0.25,amount,1,39128.205128205125,0.039128205128205126,0.8,0.6905,0.91299,53890.27310265977,27066.503825953067,4.15,False,True,True,False
0.8,0.9,0.1,0.25,amount,3,39128.205128205125,0.039128205128205126,0.8055,0.692,0.9130199999999999,54057.20634184795,26857.724508067153,4.174,False,True,True,False
0.8,0.9,0.1,0.25,amount,5,39128.205128205125,0.039128205128205126,0.8305,0.707,0.91325,54972.3282766082,26518.568895806027,4.1815,False,True,True,False
