target,upper,lower,adj,mode,min_remain,swr,success_rate,eff_success,eff_funded,median_cew,p10_avg_wd,init_wd,alloc,years,with_cfs,floor,env
0.95,0.9,0.8,0.05,amount,10,0.030694218750000016,0.7695,0.7695,0.8637416666666665,62524.38359478504,16920.184640127743,30694.218750000015,pool_optimal_10_80_10,60,True,0.5,pool_optimal_10_80_10|y60|cf1|fl0.50
0.95,0.99,0.7,0.05,amount,10,0.030694218750000016,0.77,0.77,0.8637750000000001,62521.17776301637,16920.184640127743,30694.218750000015,pool_optimal_10_80_10,60,True,0.5,pool_optimal_10_80_10|y60|cf1|fl0.50
0.95,0.99,0.7,0.05,amount,5,0.030694218750000016,0.77,0.77,0.8637416666666666,62748.43239963519,16920.184640127743,30694.218750000015,pool_optimal_10_80_10,60,True,0.5,pool_optimal_10_80_10|y60|cf1|fl0.50
0.95,0.99,0.7,0.05,amount,1,0.030694218750000016,0.77,0.77,0.8637416666666666,62830.84991259829,16920.184640127743,30694.218750000015,pool_optimal_10_80_10,60,True,0.5,pool_optimal_10_80_10|y60|cf1|fl0.50
0.95,0.99,0.7,0.05,amount,3,0.030694218750000016,0.77,0.77,0.8637416666666666,62793.32069897583,16920.184640127743,30694.218750000015,pool_optimal_10_80_10,60,True,0.5,pool_optimal_10_80_10|y60|cf1|fl0.50
0.95,0.95,0.8,0.05,amount,1,0.030694218750000016,0.7695,0.7695,0.8637249999999999,62844.84458840272,16920.184640127743,30694.218750000015,pool_optimal_10_80_10,60,True,0.5,pool_optimal_10_80_10|y60|cf1|fl0.50
0.95,0.95,0.8,0.05,amount,5,0.030694218750000016,0.7695,0.7695,0.8637249999999999,62757.45309720022,16920.184640127743,30694.218750000015,pool_optimal_10_80_10,60,True,0.5,pool_optimal_10_80_10|y60|cf1|fl0.50
0.95,0.95,0.8,0.05,amount,3,0.030694218750000016,0.7695,0.7695,0.8637249999999999,62813.430491185645,16920.184640127743,30694.218750000015,pool_optimal_10_80_10,60,True,0.5,pool_optimal_10_80_10|y60|cf1|fl0.50
0.95,0.95,0.8,0.05,amount,10,0.030694218750000016,0.7695,0.7695,0.8637416666666665,62535.03343066599,16920.184640127743,30694.218750000015,pool_optimal_10_80_10,60,True,0.5,pool_optimal_10_80_10|y60|cf1|fl0.50
0.95,0.9,0.7,0.05,amount,10,0.030694218750000016,0.7695,0.7695,0.8637333333333334,62540.08399778698,16920.184640127743,30694.218750000015,pool_optimal_10_80_10,60,True,0.5,pool_optimal_10_80_10|y60|cf1|fl0.50
0.95,0.9,0.7,0.05,amount,5,0.030694218750000016,0.7695,0.7695,0.8637083333333333,62769.085110794476,16920.184640127743,30694.218750000015,pool_optimal_10_80_10,60,True,0.5,pool_optimal_10_80_10|y60|cf1|fl0.50
0.95,0.9,0.7,0.05,amount,1,0.030694218750000016,0.7695,0.7695,0.8637083333333333,62844.84458840272,16920.184640127743,30694.218750000015,pool_optimal_10_80_10,60,True,0.5,pool_optimal_10_80_10|y60|cf1|fl0.50
0.95,0.9,0.7,0.05,amount,3,0.030694218750000016,0.7695,0.7695,0.8637083333333333,62818.65207249482,16920.184640127743,30694.218750000015,pool_optimal_10_80_10,60,True,0.5,pool_optimal_10_80_10|y60|cf1|fl0.50
0.95,0.95,0.7,0.05,amount,10,0.030694218750000016,0.7695,0.7695,0.8637249999999999,62556.11574137496,16920.184640127743,30694.218750000015,pool_optimal_10_80_10,60,True,0.5,pool_optimal_10_80_10|y60|cf1|fl0.50
0.95,0.95,0.7,0.05,amount,5,0.030694218750000016,0.7695,0.7695,0.8637083333333333,62773.86798939855,16920.184640127743,30694.218750000015,pool_optimal_10_80_10,60,True,0.5,pool_optimal_10_80_10|y60|cf1|fl0.50
0.95,0.95,0.7,0.05,amount,1,0.030694218750000016,0.7695,0.7695,0.8637083333333333,62844.84458840272,16920.184640127743,30694.218750000015,pool_optimal_10_80_10,60,True,0.5,pool_optimal_10_80_10|y60|cf1|fl0.50
0.95,0.95,0.7,0.05,amount,3,0.030694218750000016,0.7695,0.7695,0.8637083333333333,62818.65207249482,16920.184640127743,30694.218750000015,pool_optimal_10_80_10,60,True,0.5,pool_optimal_10_80_10|y60|cf1|fl0.50
0.95,0.99,0.5,0.05,amount,10,0.030694218750000016,0.77,0.77,0.86375,62523.70886825265,16920.184640127743,30694.218750000015,pool_optimal_10_80_10,60,True,0.5,pool_optimal_10_80_10|y60|cf1|fl0.50
0.95,0.99,0.5,0.05,amount,5,0.030694218750000016,0.77,0.77,0.8637166666666667,62748.43239963519,16920.184640127743,30694.218750000015,pool_optimal_10_80_10,60,True,0.5,pool_optimal_10_80_10|y60|cf1|fl0.50
0.95,0.99,0.5,0.05,amount,1,0.030694218750000016,0.77,0.77,0.8637166666666667,62835.43120099213,16920.184640127743,30694.218750000015,pool_optimal_10_80_10,60,True,0.5,pool_optimal_10_80_10|y60|cf1|fl0.50
0.95,0.99,0.5,0.05,amount,3,0.030694218750000016,0.77,0.77,0.8637166666666667,62805.62107414582,16920.184640127743,30694.218750000015,pool_optimal_10_80_10,60,True,0.5,pool_optimal_10_80_10|y60|cf1|fl0.50
0.95,0.9,0.5,0.05,amount,1,0.030694218750000016,0.7695,0.7695,0.8637,62844.84458840272,16920.184640127743,30694.218750000015,pool_optimal_10_80_10,60,True,0.5,pool_optimal_10_80_10|y60|cf1|fl0.50
0.95,0.9,0.5,0.05,amount,3,0.030694218750000016,0.7695,0.7695,0.8637,62818.65207249482,16920.184640127743,30694.218750000015,pool_optimal_10_80_10,60,True,0.5,pool_optimal_10_80_10|y60|cf1|fl0.50
0.95,0.9,0.5,0.05,amount,5,0.030694218750000016,0.7695,0.7695,0.8637,62780.33811702496,16920.184640127743,30694.218750000015,pool_optimal_10_80_10,60,True,0.5,pool_optimal_10_80_10|y60|cf1|fl0.50
0.95,0.9,0.5,0.05,amount,10,0.030694218750000016,0.7695,0.7695,0.8637,62551.65506495777,16920.184640127743,30694.218750000015,pool_optimal_10_80_10,60,True,0.5,pool_optimal_10_80_10|y60|cf1|fl0.50
0.95,0.95,0.5,0.05,amount,10,0.030694218750000016,0.7695,0.7695,0.8637,62568.244366639556,16920.184640127743,30694.218750000015,pool_optimal_10_80_10,60,True,0.5,pool_optimal_10_80_10|y60|cf1|fl0.50
0.95,0.95,0.5,0.05,amount,3,0.030694218750000016,0.7695,0.7695,0.8637,62818.65207249482,16920.184640127743,30694.218750000015,pool_optimal_10_80_10,60,True,0.5,pool_optimal_10_80_10|y60|cf1|fl0.50
0.95,0.95,0.5,0.05,amount,1,0.030694218750000016,0.7695,0.7695,0.8637,62844.84458840272,16920.184640127743,30694.218750000015,pool_optimal_10_80_10,60,True,0.5,pool_optimal_10_80_10|y60|cf1|fl0.50
0.95,0.95,0.5,0.05,amount,5,0.030694218750000016,0.7695,0.7695,0.8637,62783.37908345337,16920.184640127743,30694.218750000015,pool_optimal_10_80_10,60,True,0.5,pool_optimal_10_80_10|y60|cf1|fl0.50
0.95,0.99,0.7,0.1,amount,1,0.030694218750000016,0.6575,0.6575,0.7940416666666666,70216.9800389634,16569.838724104568,30694.218750000015,pool_optimal_10_80_10,60,True,0.5,pool_optimal_10_80_10|y60|cf1|fl0.50
0.95,0.99,0.7,0.1,amount,3,0.030694218750000016,0.6575,0.6575,0.7940416666666666,70173.19992449653,16569.838724104568,30694.218750000015,pool_optimal_10_80_10,60,True,0.5,pool_optimal_10_80_10|y60|cf1|fl0.50
0.95,0.99,0.7,0.1,amount,5,0.030694218750000016,0.659,0.659,0.7940750000000001,70148.03187110848,16569.838724104568,30694.218750000015,pool_optimal_10_80_10,60,True,0.5,pool_optimal_10_80_10|y60|cf1|fl0.50
0.95,0.99,0.7,0.1,amount,10,0.030694218750000016,0.6605,0.6605,0.794125,69781.97922986507,16569.838724104568,30694.218750000015,pool_optimal_10_80_10,60,True,0.5,pool_optimal_10_80_10|y60|cf1|fl0.50
0.95,0.99,0.5,0.1,amount,5,0.030694218750000016,0.658,0.658,0.794025,70117.08417156799,16569.838724104568,30694.218750000015,pool_optimal_10_80_10,60,True,0.5,pool_optimal_10_80_10|y60|cf1|fl0.50
0.95,0.99,0.5,0.1,amount,1,0.030694218750000016,0.657,0.657,0.794,70216.9800389634,16569.838724104568,30694.218750000015,pool_optimal_10_80_10,60,True,0.5,pool_optimal_10_80_10|y60|cf1|fl0.50
0.95,0.99,0.5,0.1,amount,3,0.030694218750000016,0.657,0.657,0.794,70173.19992449653,16569.838724104568,30694.218750000015,pool_optimal_10_80_10,60,True,0.5,pool_optimal_10_80_10|y60|cf1|fl0.50
0.95,0.99,0.5,0.1,amount,10,0.030694218750000016,0.66,0.66,0.7940750000000001,69771.00965709702,16569.838724104568,30694.218750000015,pool_optimal_10_80_10,60,True,0.5,pool_optimal_10_80_10|y60|cf1|fl0.50
0.95,0.95,0.7,0.1,amount,1,0.030694218750000016,0.6545,0.6545,0.7926166666666666,70362.56612195395,16569.838724104568,30694.218750000015,pool_optimal_10_80_10,60,True,0.5,pool_optimal_10_80_10|y60|cf1|fl0.50
0.95,0.95,0.7,0.1,amount,3,0.030694218750000016,0.6545,0.6545,0.7926166666666666,70334.50466370893,16569.838724104568,30694.218750000015,pool_optimal_10_80_10,60,True,0.5,pool_optimal_10_80_10|y60|cf1|fl0.50
0.95,0.95,0.7,0.1,amount,5,0.030694218750000016,0.6555,0.6555,0.7926416666666667,70334.5320239578,16569.838724104568,30694.218750000015,pool_optimal_10_80_10,60,True,0.5,pool_optimal_10_80_10|y60|cf1|fl0.50
0.95,0.95,0.7,0.1,amount,10,0.030694218750000016,0.658,0.658,0.7927166666666667,70028.29118978388,16569.838724104568,30694.218750000015,pool_optimal_10_80_10,60,True,0.5,pool_optimal_10_80_10|y60|cf1|fl0.50
0.95,0.99,0.2,0.05,amount,10,0.030694218750000016,0.7695,0.7695,0.8636916666666666,62521.17776301637,16920.184640127743,30694.218750000015,pool_optimal_10_80_10,60,True,0.5,pool_optimal_10_80_10|y60|cf1|fl0.50
0.95,0.99,0.2,0.05,amount,5,0.030694218750000016,0.7685,0.7685,0.8636666666666667,62734.48199767449,16920.184640127743,30694.218750000015,pool_optimal_10_80_10,60,True,0.5,pool_optimal_10_80_10|y60|cf1|fl0.50
0.85,0.9,0.5,0.25,success_rate,1,0.04071482979910714,0.366,0.363,0.5864166666666667,2.374401684160199e-10,15180.590751869666,40714.829799107145,pool_optimal_10_80_10,60,True,0.5,pool_optimal_10_80_10|y60|cf1|fl0.50
0.85,0.9,0.5,0.25,success_rate,3,0.04071482979910714,0.367,0.364,0.5864333333333334,2.374401684160199e-10,15180.590751869666,40714.829799107145,pool_optimal_10_80_10,60,True,0.5,pool_optimal_10_80_10|y60|cf1|fl0.50
0.85,0.9,0.5,0.2,success_rate,1,0.04071482979910714,0.3775,0.3745,0.594425,2.374401684160199e-10,15199.592603872752,40714.829799107145,pool_optimal_10_80_10,60,True,0.5,pool_optimal_10_80_10|y60|cf1|fl0.50
0.85,0.9,0.5,0.2,success_rate,3,0.04071482979910714,0.3785,0.3755,0.5944416666666668,2.374401684160199e-10,15199.592603872752,40714.829799107145,pool_optimal_10_80_10,60,True,0.5,pool_optimal_10_80_10|y60|cf1|fl0.50
0.85,0.9,0.7,0.25,success_rate,1,0.04071482979910714,0.376,0.373,0.5941416666666667,2.374401684160199e-10,15252.07350333083,40714.829799107145,pool_optimal_10_80_10,60,True,0.5,pool_optimal_10_80_10|y60|cf1|fl0.50
0.85,0.9,0.7,0.25,success_rate,3,0.04071482979910714,0.377,0.374,0.5941583333333333,2.374401684160199e-10,15252.07350333083,40714.829799107145,pool_optimal_10_80_10,60,True,0.5,pool_optimal_10_80_10|y60|cf1|fl0.50
0.85,0.9,0.5,0.2,success_rate,5,0.04071482979910714,0.3785,0.375,0.5944333333333334,2.374401684160199e-10,15199.592603872752,40714.829799107145,pool_optimal_10_80_10,60,True,0.5,pool_optimal_10_80_10|y60|cf1|fl0.50
0.85,0.9,0.5,0.15,success_rate,1,0.04071482979910714,0.394,0.391,0.606,2.374401684160199e-10,15257.28163657818,40714.829799107145,pool_optimal_10_80_10,60,True,0.5,pool_optimal_10_80_10|y60|cf1|fl0.50
0.85,0.9,0.8,0.25,success_rate,1,0.04071482979910714,0.3815,0.3785,0.5981333333333333,2.374401684160199e-10,15251.614583227809,40714.829799107145,pool_optimal_10_80_10,60,True,0.5,pool_optimal_10_80_10|y60|cf1|fl0.50
0.85,0.9,0.7,0.2,success_rate,1,0.04071482979910714,0.3855,0.3825,0.6003083333333334,2.374401684160199e-10,15238.802421695873,40714.829799107145,pool_optimal_10_80_10,60,True,0.5,pool_optimal_10_80_10|y60|cf1|fl0.50
0.85,0.9,0.7,0.25,success_rate,5,0.04071482979910714,0.377,0.3735,0.5941416666666667,2.374401684160199e-10,15252.07350333083,40714.829799107145,pool_optimal_10_80_10,60,True,0.5,pool_optimal_10_80_10|y60|cf1|fl0.50
0.85,0.9,0.7,0.2,success_rate,3,0.04071482979910714,0.3865,0.3835,0.600325,2.374401684160199e-10,15238.802421695873,40714.829799107145,pool_optimal_10_80_10,60,True,0.5,pool_optimal_10_80_10|y60|cf1|fl0.50
0.85,0.95,0.2,0.25,success_rate,1,0.04071482979910714,0.382,0.3795,0.5976333333333333,2.374401684160199e-10,15134.350303828316,40714.829799107145,pool_optimal_10_80_10,60,True,0.5,pool_optimal_10_80_10|y60|cf1|fl0.50
0.85,0.9,0.8,0.25,success_rate,3,0.04071482979910714,0.3825,0.3795,0.5981500000000001,2.374401684160199e-10,15251.614583227809,40714.829799107145,pool_optimal_10_80_10,60,True,0.5,pool_optimal_10_80_10|y60|cf1|fl0.50
0.85,0.9,0.8,0.25,success_rate,5,0.04071482979910714,0.3825,0.3795,0.5981416666666667,2.374401684160199e-10,15251.614583227809,40714.829799107145,pool_optimal_10_80_10,60,True,0.5,pool_optimal_10_80_10|y60|cf1|fl0.50
0.85,0.9,0.5,0.15,success_rate,3,0.04071482979910714,0.3955,0.392,0.6060166666666666,2.374401684160199e-10,15257.28163657818,40714.829799107145,pool_optimal_10_80_10,60,True,0.5,pool_optimal_10_80_10|y60|cf1|fl0.50
0.85,0.9,0.8,0.2,success_rate,1,0.04071482979910714,0.391,0.388,0.6040916666666667,2.3744016841601995e-10,15213.268971214462,40714.829799107145,pool_optimal_10_80_10,60,True,0.5,pool_optimal_10_80_10|y60|cf1|fl0.50
0.85,0.9,0.7,0.2,success_rate,5,0.04071482979910714,0.3865,0.383,0.6003083333333334,2.374401684160199e-10,15238.802421695873,40714.829799107145,pool_optimal_10_80_10,60,True,0.5,pool_optimal_10_80_10|y60|cf1|fl0.50
0.85,0.9,0.8,0.2,success_rate,3,0.04071482979910714,0.392,0.389,0.6041083333333334,2.3744016841601995e-10,15213.268971214462,40714.829799107145,pool_optimal_10_80_10,60,True,0.5,pool_optimal_10_80_10|y60|cf1|fl0.50
0.85,0.9,0.7,0.15,success_rate,1,0.04071482979910714,0.399,0.3965,0.6097166666666667,2.473382253751593e-10,15214.19935415053,40714.829799107145,pool_optimal_10_80_10,60,True,0.5,pool_optimal_10_80_10|y60|cf1|fl0.50
0.85,0.95,0.5,0.25,success_rate,1,0.04071482979910714,0.3895,0.3865,0.6029500000000001,2.3744016841601995e-10,15145.101099332527,40714.829799107145,pool_optimal_10_80_10,60,True,0.5,pool_optimal_10_80_10|y60|cf1|fl0.50
0.85,0.9,0.5,0.15,success_rate,5,0.04071482979910714,0.3955,0.392,0.6060166666666666,2.374401684160199e-10,15257.28163657818,40714.829799107145,pool_optimal_10_80_10,60,True,0.5,pool_optimal_10_80_10|y60|cf1|fl0.50
0.85,0.95,0.2,0.2,success_rate,1,0.04071482979910714,0.397,0.394,0.6072416666666666,2.473382253751593e-10,15116.752513915148,40714.829799107145,pool_optimal_10_80_10,60,True,0.5,pool_optimal_10_80_10|y60|cf1|fl0.50
0.85,0.9,0.8,0.2,success_rate,5,0.04071482979910714,0.392,0.3885,0.6040916666666667,2.3744016841601995e-10,15213.268971214462,40714.829799107145,pool_optimal_10_80_10,60,True,0.5,pool_optimal_10_80_10|y60|cf1|fl0.50
0.85,0.9,0.7,0.15,success_rate,3,0.04071482979910714,0.4005,0.398,0.6097416666666665,2.473382253751593e-10,15214.19935415053,40714.829799107145,pool_optimal_10_80_10,60,True,0.5,pool_optimal_10_80_10|y60|cf1|fl0.50
0.85,0.9,0.8,0.15,success_rate,1,0.04071482979910714,0.402,0.3995,0.6119000000000001,2.4733822537515934e-10,15174.07698833687,40714.829799107145,pool_optimal_10_80_10,60,True,0.5,pool_optimal_10_80_10|y60|cf1|fl0.50
0.85,0.95,0.5,0.2,success_rate,1,0.04071482979910714,0.402,0.399,0.6111083333333334,2.473382253751593e-10,15201.710929336738,40714.829799107145,pool_optimal_10_80_10,60,True,0.5,pool_optimal_10_80_10|y60|cf1|fl0.50
0.85,0.9,0.5,0.25,amount,1,0.04071482979910714,0.396,0.396,0.6215166666666666,2.4733822537515934e-10,15613.915834345873,40714.829799107145,pool_optimal_10_80_10,60,True,0.5,pool_optimal_10_80_10|y60|cf1|fl0.50
0.85,0.95,0.5,0.25,success_rate,3,0.04071482979910714,0.391,0.388,0.602975,2.3744016841601995e-10,15145.101099332527,40714.829799107145,pool_optimal_10_80_10,60,True,0.5,pool_optimal_10_80_10|y60|cf1|fl0.50
0.85,0.9,0.7,0.25,success_rate,10,0.04071482979910714,0.379,0.374,0.5941916666666666,2.374401684160199e-10,15252.07350333083,40714.829799107145,pool_optimal_10_80_10,60,True,0.5,pool_optimal_10_80_10|y60|cf1|fl0.50
0.85,0.9,0.5,0.25,amount,3,0.04071482979910714,0.3975,0.3975,0.6215416666666667,2.4733822537515934e-10,15613.915834345873,40714.829799107145,pool_optimal_10_80_10,60,True,0.5,pool_optimal_10_80_10|y60|cf1|fl0.50
0.85,0.9,0.8,0.15,success_rate,3,0.04071482979910714,0.4035,0.401,0.6119249999999999,2.4733822537515934e-10,15174.07698833687,40714.829799107145,pool_optimal_10_80_10,60,True,0.5,pool_optimal_10_80_10|y60|cf1|fl0.50
0.85,0.9,0.5,0.25,amount,5,0.04071482979910714,0.4,0.4,0.6216083333333333,2.4733822537515934e-10,15613.915834345873,40714.829799107145,pool_optimal_10_80_10,60,True,0.5,pool_optimal_10_80_10|y60|cf1|fl0.50
0.85,0.9,0.7,0.15,success_rate,5,0.04071482979910714,0.4005,0.397,0.6097,2.473382253751593e-10,15214.19935415053,40714.829799107145,pool_optimal_10_80_10,60,True,0.5,pool_optimal_10_80_10|y60|cf1|fl0.50
0.85,0.95,0.5,0.2,success_rate,3,0.04071482979910714,0.403,0.4,0.611125,2.473382253751593e-10,15201.710929336738,40714.829799107145,pool_optimal_10_80_10,60,True,0.5,pool_optimal_10_80_10|y60|cf1|fl0.50
0.85,0.95,0.2,0.15,success_rate,1,0.04071482979910714,0.409,0.407,0.6165916666666666,2.4733822537515934e-10,15266.134414491553,40714.829799107145,pool_optimal_10_80_10,60,True,0.5,pool_optimal_10_80_10|y60|cf1|fl0.50
0.85,0.9,0.8,0.15,success_rate,5,0.04071482979910714,0.4035,0.4,0.6118833333333333,2.4733822537515934e-10,15174.07698833687,40714.829799107145,pool_optimal_10_80_10,60,True,0.5,pool_optimal_10_80_10|y60|cf1|fl0.50
0.85,0.95,0.5,0.25,success_rate,5,0.04071482979910714,0.391,0.388,0.6029666666666667,2.3744016841601995e-10,15145.101099332527,40714.829799107145,pool_optimal_10_80_10,60,True,0.5,pool_optimal_10_80_10|y60|cf1|fl0.50
0.85,0.95,0.7,0.25,success_rate,1,0.04071482979910714,0.3985,0.3955,0.6097,2.4733822537515934e-10,15247.519123139637,40714.829799107145,pool_optimal_10_80_10,60,True,0.5,pool_optimal_10_80_10|y60|cf1|fl0.50
0.85,0.9,0.7,0.2,success_rate,10,0.04071482979910714,0.3885,0.3835,0.6003583333333333,2.374401684160199e-10,15238.802421695873,40714.829799107145,pool_optimal_10_80_10,60,True,0.5,pool_optimal_10_80_10|y60|cf1|fl0.50
0.85,0.95,0.5,0.2,success_rate,5,0.04071482979910714,0.403,0.3995,0.6111083333333334,2.473382253751593e-10,15201.710929336738,40714.829799107145,pool_optimal_10_80_10,60,True,0.5,pool_optimal_10_80_10|y60|cf1|fl0.50
0.85,0.9,0.5,0.1,success_rate,1,0.04071482979910714,0.423,0.42,0.6263166666666667,2.526078413753763e-10,15276.729439049665,40714.829799107145,pool_optimal_10_80_10,60,True,0.5,pool_optimal_10_80_10|y60|cf1|fl0.50
0.85,0.95,0.7,0.25,success_rate,3,0.04071482979910714,0.4,0.397,0.6097250000000002,2.4733822537515934e-10,15247.519123139637,40714.829799107145,pool_optimal_10_80_10,60,True,0.5,pool_optimal_10_80_10|y60|cf1|fl0.50
0.85,0.9,0.5,0.25,amount,10,0.04071482979910714,0.4105,0.4105,0.6219750000000001,2.4733822537515934e-10,15613.915834345873,40714.829799107145,pool_optimal_10_80_10,60,True,0.5,pool_optimal_10_80_10|y60|cf1|fl0.50
0.85,0.95,0.5,0.15,success_rate,1,0.04071482979910714,0.415,0.4125,0.6201666666666666,2.4733822537515934e-10,15310.69449893807,40714.829799107145,pool_optimal_10_80_10,60,True,0.5,pool_optimal_10_80_10|y60|cf1|fl0.50
0.85,0.9,0.5,0.1,success_rate,3,0.04071482979910714,0.4245,0.421,0.6263333333333334,2.526078413753763e-10,15276.729439049665,40714.829799107145,pool_optimal_10_80_10,60,True,0.5,pool_optimal_10_80_10|y60|cf1|fl0.50
0.85,0.95,0.7,0.25,success_rate,5,0.04071482979910714,0.4,0.397,0.6097250000000002,2.4733822537515934e-10,15247.519123139637,40714.829799107145,pool_optimal_10_80_10,60,True,0.5,pool_optimal_10_80_10|y60|cf1|fl0.50
0.85,0.95,0.7,0.2,success_rate,1,0.04071482979910714,0.406,0.403,0.6146916666666667,2.4733822537515934e-10,15237.371882109523,40714.829799107145,pool_optimal_10_80_10,60,True,0.5,pool_optimal_10_80_10|y60|cf1|fl0.50
0.85,0.9,0.7,0.25,amount,1,0.04071482979910714,0.4085,0.4085,0.6279,2.5787745737559306e-10,15555.530800348748,40714.829799107145,pool_optimal_10_80_10,60,True,0.5,pool_optimal_10_80_10|y60|cf1|fl0.50
0.85,0.95,0.2,0.15,success_rate,3,0.04071482979910714,0.4105,0.408,0.6166083333333333,2.4733822537515934e-10,15266.134414491553,40714.829799107145,pool_optimal_10_80_10,60,True,0.5,pool_optimal_10_80_10|y60|cf1|fl0.50
0.8,0.99,0.5,0.1,amount,1,0.044979211956521735,0.5335,0.5335,0.7139083333333333,73124.86123316236,15785.585967906742,44979.211956521736,pool_optimal_10_80_10,60,True,0.5,pool_optimal_10_80_10|y60|cf1|fl0.50
0.8,0.99,0.5,0.1,amount,3,0.044979211956521735,0.5335,0.5335,0.7139083333333333,72993.86851038742,15785.585967906742,44979.211956521736,pool_optimal_10_80_10,60,True,0.5,pool_optimal_10_80_10|y60|cf1|fl0.50
0.8,0.99,0.5,0.1,amount,5,0.044979211956521735,0.536,0.536,0.7139583333333333,73082.75078705052,15785.585967906742,44979.211956521736,pool_optimal_10_80_10,60,True,0.5,pool_optimal_10_80_10|y60|cf1|fl0.50
0.8,0.99,0.5,0.1,amount,10,0.044979211956521735,0.5405,0.5405,0.7140666666666666,72874.60905027899,15785.585967906742,44979.211956521736,pool_optimal_10_80_10,60,True,0.5,pool_optimal_10_80_10|y60|cf1|fl0.50
0.8,0.99,0.5,0.1,success_rate,1,0.044979211956521735,0.499,0.495,0.67995,7.565920641973256e-09,15824.663075688984,44979.211956521736,pool_optimal_10_80_10,60,True,0.5,pool_optimal_10_80_10|y60|cf1|fl0.50
0.8,0.99,0.5,0.1,success_rate,3,0.044979211956521735,0.5,0.4955,0.6799583333333333,23959.95295562527,15824.663075688984,44979.211956521736,pool_optimal_10_80_10,60,True,0.5,pool_optimal_10_80_10|y60|cf1|fl0.50
0.8,0.99,0.5,0.15,amount,1,0.044979211956521735,0.513,0.513,0.7005750000000001,72455.15031863184,15752.391282432229,44979.211956521736,pool_optimal_10_80_10,60,True,0.5,pool_optimal_10_80_10|y60|cf1|fl0.50
0.8,0.99,0.5,0.15,amount,3,0.044979211956521735,0.514,0.514,0.7005916666666667,72387.68771126596,15752.391282432229,44979.211956521736,pool_optimal_10_80_10,60,True,0.5,pool_optimal_10_80_10|y60|cf1|fl0.50
0.8,0.99,0.5,0.15,amount,5,0.044979211956521735,0.5155,0.5155,0.7006416666666666,72513.67842913841,15752.391282432229,44979.211956521736,pool_optimal_10_80_10,60,True,0.5,pool_optimal_10_80_10|y60|cf1|fl0.50
